interval_start_utc,iso_avg_6h_price,iso_avg_6h_cov,iso_avg_6h_avg_hourly_price_diff,iso_avg_6h_price_spread
2025-01-01 18:00:00+00:00,33.8,0.3131129074650439,8.003333333333336,24.010000000000005
2025-01-02 00:00:00+00:00,38.29333333333333,0.0260716924135083,1.1080000000000012,3.1000000000000014
2025-01-02 18:00:00+00:00,34.19833333333333,0.1328721031657407,3.1459999999999995,11.009999999999998
2025-01-03 00:00:00+00:00,29.57333333333333,0.0770913417993546,1.5759999999999992,7.199999999999996
2025-01-03 18:00:00+00:00,31.388333333333332,0.3057257911665243,4.488,21.83
2025-01-04 00:00:00+00:00,35.965,0.0665165799417809,2.708,7.160000000000004
2025-01-04 18:00:00+00:00,42.43666666666667,0.2848854377040018,8.104,29.34
2025-01-05 00:00:00+00:00,36.11,0.1277462378246671,2.65,13.25
2025-01-05 18:00:00+00:00,38.91333333333333,0.2616631091329289,4.924,22.43
2025-01-06 00:00:00+00:00,37.465,0.1254448263942135,2.914,12.6
2025-01-06 18:00:00+00:00,49.51333333333333,0.3418038242854981,10.279999999999998,43.46
2025-01-07 00:00:00+00:00,54.11333333333334,0.1812122617488151,5.402000000000001,27.010000000000005
2025-01-07 18:00:00+00:00,48.81666666666666,0.2259248439590281,6.608000000000001,27.910000000000004
2025-01-08 00:00:00+00:00,45.91666666666666,0.125234902290497,4.363999999999999,17.36
2025-01-08 18:00:00+00:00,37.525,0.2108906351065648,3.4539999999999997,16.619999999999997
2025-01-09 00:00:00+00:00,30.808333333333334,0.1378009731572233,2.6359999999999983,11.629999999999995
2025-01-09 18:00:00+00:00,25.781666666666663,0.1156654885955374,1.7120000000000004,6.82
2025-01-10 00:00:00+00:00,25.085,0.0467756408322104,1.0559999999999996,2.879999999999999
2025-01-10 18:00:00+00:00,39.675,0.3139385616700638,6.570000000000002,27.480000000000004
2025-01-11 00:00:00+00:00,38.28833333333333,0.1251850253953692,3.0620000000000003,12.730000000000004
2025-01-11 18:00:00+00:00,33.358333333333334,0.2322667924177649,3.748000000000001,16.960000000000004
2025-01-12 00:00:00+00:00,32.805,0.1155415038856186,2.968,10.329999999999998
2025-01-12 18:00:00+00:00,40.111666666666665,0.2106862067009393,4.1240000000000006,20.62
2025-01-13 00:00:00+00:00,42.79166666666666,0.1791844921228616,6.074000000000001,21.67
2025-01-13 18:00:00+00:00,53.94166666666666,0.3561639072236528,8.552000000000001,41.50000000000001
2025-01-14 00:00:00+00:00,58.155,0.2243384303937514,7.097999999999997,31.21
2025-01-14 18:00:00+00:00,75.93666666666667,0.3342052557099329,10.598,52.59
2025-01-15 00:00:00+00:00,78.33833333333332,0.1215859678862704,6.275999999999999,25.19
2025-01-15 18:00:00+00:00,38.37,0.1612624261496337,3.764,15.119999999999996
2025-01-16 00:00:00+00:00,32.050000000000004,0.0676605376844143,1.4140000000000008,5.790000000000003
2025-01-16 18:00:00+00:00,48.923333333333325,0.2434946023037218,8.012000000000004,29.140000000000008
2025-01-17 00:00:00+00:00,33.18333333333333,0.1473084196991997,3.871999999999999,14.2
2025-01-17 18:00:00+00:00,34.69166666666667,0.1887930271793067,4.216000000000002,16.000000000000004
2025-01-18 00:00:00+00:00,38.53833333333333,0.0486192967621944,2.114,4.490000000000002
2025-01-18 18:00:00+00:00,42.38833333333333,0.402315663603788,8.400000000000002,40.05
2025-01-19 00:00:00+00:00,53.03666666666667,0.0496221858736977,2.3819999999999992,6.68
2025-01-19 18:00:00+00:00,74.84666666666666,0.4642585654153169,17.412,82.78
2025-01-20 00:00:00+00:00,92.02333333333333,0.104593919569666,10.738,25.930000000000007
2025-01-20 18:00:00+00:00,101.12333333333332,0.3626364096468231,18.766,90.48
2025-01-21 00:00:00+00:00,133.50666666666666,0.0848031867736282,9.628000000000004,26.69000000000001
2025-01-21 18:00:00+00:00,68.295,0.4297320155936673,16.268,72.22
