interval_start_utc,MINN,MINN_MISO_avg_DART
2025-01-11 05:00:00+00:00,-0.8783333333333374,-0.8783333333333374
2025-01-12 00:00:00+00:00,-16.664166666666674,-16.664166666666674
2025-01-12 01:00:00+00:00,3.0558333333333323,3.0558333333333323
2025-01-12 02:00:00+00:00,3.303333333333338,3.303333333333338
2025-01-12 03:00:00+00:00,6.815000000000001,6.815000000000001
2025-01-12 04:00:00+00:00,-34.358333333333334,-34.358333333333334
2025-01-12 05:00:00+00:00,-7.2775,-7.2775
2025-01-13 00:00:00+00:00,14.58916666666667,14.58916666666667
2025-01-13 01:00:00+00:00,17.156666666666663,17.156666666666663
2025-01-13 02:00:00+00:00,17.4725,17.4725
2025-01-13 03:00:00+00:00,11.205000000000002,11.205000000000002
2025-01-13 04:00:00+00:00,-2.858333333333327,-2.858333333333327
2025-01-13 05:00:00+00:00,-8.82333333333333,-8.82333333333333
2025-01-14 00:00:00+00:00,6.7308333333333366,6.7308333333333366
2025-01-14 01:00:00+00:00,20.385833333333345,20.385833333333345
2025-01-14 02:00:00+00:00,20.623333333333335,20.623333333333335
2025-01-14 03:00:00+00:00,3.2408333333333346,3.2408333333333346
2025-01-14 04:00:00+00:00,-75.8725,-75.8725
2025-01-14 05:00:00+00:00,-39.04416666666666,-39.04416666666666
2025-01-15 00:00:00+00:00,1.115000000000009,1.115000000000009
2025-01-15 01:00:00+00:00,-11.97250000000001,-11.97250000000001
2025-01-15 02:00:00+00:00,-23.921666666666653,-23.921666666666653
2025-01-15 03:00:00+00:00,-2.5033333333333303,-2.5033333333333303
2025-01-15 04:00:00+00:00,2.248333333333335,2.248333333333335
2025-01-15 05:00:00+00:00,18.440000000000005,18.440000000000005
2025-01-16 00:00:00+00:00,-15.283333333333331,-15.283333333333331
2025-01-16 01:00:00+00:00,-16.970000000000006,-16.970000000000006
2025-01-16 02:00:00+00:00,-28.941666666666663,-28.941666666666663
2025-01-16 03:00:00+00:00,-13.415833333333335,-13.415833333333335
2025-01-16 04:00:00+00:00,-8.518333333333334,-8.518333333333334
2025-01-16 05:00:00+00:00,3.815000000000005,3.815000000000005
2025-01-17 00:00:00+00:00,12.8975,12.8975
2025-01-17 01:00:00+00:00,2.2000000000000064,2.2000000000000064
2025-01-17 02:00:00+00:00,-13.9525,-13.9525
2025-01-17 03:00:00+00:00,-1.2908333333333317,-1.2908333333333317
