interval_start_utc,MINN_MISO_avg_DART
2025-02-19 00:00:00+00:00,28.077916666666663
2025-02-20 00:00:00+00:00,-175.4313888888889
2025-02-21 00:00:00+00:00,46.382083333333334
2025-02-22 00:00:00+00:00,17.765
2025-02-23 00:00:00+00:00,0.3227777777777767
2025-02-24 00:00:00+00:00,4.771174242424244
2025-02-25 00:00:00+00:00,2.311805555555555
2025-02-26 00:00:00+00:00,-9.465277777777777
2025-02-27 00:00:00+00:00,8.047638888888889
2025-02-28 00:00:00+00:00,15.3839898989899
2025-03-01 00:00:00+00:00,-1.8815555555555552
2025-03-02 00:00:00+00:00,-5.814722222222219
2025-03-03 00:00:00+00:00,-33.906527777777775
2025-03-04 00:00:00+00:00,-1.5872222222222223
2025-03-05 00:00:00+00:00,5.209027777777779
2025-03-06 00:00:00+00:00,18.876458333333332
2025-03-07 00:00:00+00:00,-3.263888888888889
2025-03-08 00:00:00+00:00,7.580972222222222
2025-03-09 00:00:00+00:00,-0.9097222222222232
2025-03-10 00:00:00+00:00,-5.858749999999998
2025-03-11 00:00:00+00:00,-19.822777777777777
2025-03-12 00:00:00+00:00,-8.27638888888889
2025-03-13 00:00:00+00:00,9.152500000000002
2025-03-14 00:00:00+00:00,6.36925505050505
2025-03-15 00:00:00+00:00,6.00888888888889
2025-03-16 00:00:00+00:00,-8.901111111111112
2025-03-17 00:00:00+00:00,14.479166666666666
2025-03-18 00:00:00+00:00,-0.5062499999999991
2025-03-19 00:00:00+00:00,10.365972222222224
2025-03-20 00:00:00+00:00,-2.436249999999999
2025-03-21 00:00:00+00:00,-41.34378787878788
2025-03-22 00:00:00+00:00,10.815972222222221
2025-03-23 00:00:00+00:00,-0.35402777777777733
2025-03-24 00:00:00+00:00,0.18666666666666684
2025-03-25 00:00:00+00:00,10.771666666666667
2025-03-26 00:00:00+00:00,6.839848484848485
2025-03-27 00:00:00+00:00,14.884722222222223
2025-03-28 00:00:00+00:00,8.3425
2025-03-29 00:00:00+00:00,0.7374494949494945
2025-03-30 00:00:00+00:00,-23.19679292929293
2025-03-31 00:00:00+00:00,5.595555555555556
2025-04-01 00:00:00+00:00,-9.057083333333331
2025-04-02 00:00:00+00:00,-21.084166666666665
2025-04-03 00:00:00+00:00,-19.35857323232323
2025-04-04 00:00:00+00:00,7.189027777777778
2025-04-05 00:00:00+00:00,-1.3611363636363627
2025-04-06 00:00:00+00:00,-169.82944444444442
2025-04-07 00:00:00+00:00,19.176666666666666
2025-04-08 00:00:00+00:00,28.743055555555554
2025-04-09 00:00:00+00:00,8.201161616161617
2025-04-10 00:00:00+00:00,13.45111111111111
2025-04-11 00:00:00+00:00,7.581666666666667
2025-04-12 00:00:00+00:00,6.9134090909090915
2025-04-13 00:00:00+00:00,16.150025252525253
2025-04-14 00:00:00+00:00,3.5047777777777775
2025-04-15 00:00:00+00:00,-4.669444444444445
2025-04-16 00:00:00+00:00,-1.6545833333333313
2025-04-17 00:00:00+00:00,15.143749999999999
2025-04-18 00:00:00+00:00,9.011666666666668
2025-04-19 00:00:00+00:00,4.9054166666666665
2025-04-20 00:00:00+00:00,5.568194444444444
2025-04-21 00:00:00+00:00,8.036527777777778
2025-04-22 00:00:00+00:00,12.521944444444445
2025-04-23 00:00:00+00:00,5.580277777777778
2025-04-24 00:00:00+00:00,-11.100000000000001
2025-04-25 00:00:00+00:00,-26.845
2025-04-26 00:00:00+00:00,-4.824999999999998
2025-04-27 00:00:00+00:00,-17.05388888888889
2025-04-28 00:00:00+00:00,-13.794027777777778
2025-04-29 00:00:00+00:00,4.3516666666666675
2025-04-30 00:00:00+00:00,-5.842361111111111
2025-05-01 00:00:00+00:00,12.328169191919192
2025-05-02 00:00:00+00:00,3.067500000000003
2025-05-03 00:00:00+00:00,11.54611111111111
2025-05-04 00:00:00+00:00,-7.521111111111111
2025-05-05 00:00:00+00:00,-17.8725
2025-05-06 00:00:00+00:00,-1.1183333333333334
2025-05-07 00:00:00+00:00,-20.354166666666668
2025-05-08 00:00:00+00:00,-0.40750000000000125
2025-05-09 00:00:00+00:00,2.571957070707069
2025-05-10 00:00:00+00:00,25.03833333333333
2025-05-11 00:00:00+00:00,6.710479797979797
2025-05-12 00:00:00+00:00,13.49333333333333
2025-05-13 00:00:00+00:00,-20.675833333333333
2025-05-14 00:00:00+00:00,-7.528535353535351
2025-05-15 00:00:00+00:00,22.538194444444446
2025-05-16 00:00:00+00:00,9.250555555555556
2025-05-17 00:00:00+00:00,-7.476805555555555
2025-05-18 00:00:00+00:00,10.69763888888889
2025-05-19 00:00:00+00:00,-9.813661616161616
2025-05-20 00:00:00+00:00,17.572474747474747
2025-05-21 00:00:00+00:00,-83.99194444444444
2025-05-22 00:00:00+00:00,-6.27236111111111
2025-05-23 00:00:00+00:00,-20.370151515151516
2025-05-24 00:00:00+00:00,9.039722222222224
2025-05-25 00:00:00+00:00,9.940555555555557
2025-05-26 00:00:00+00:00,-1.7751767676767656
2025-05-27 00:00:00+00:00,6.405732323232322
2025-05-28 00:00:00+00:00,23.326805555555556
2025-05-29 00:00:00+00:00,22.580833333333334
2025-05-30 00:00:00+00:00,11.243194444444446
2025-05-31 00:00:00+00:00,13.817222222222222
2025-06-01 00:00:00+00:00,19.72837542087542
2025-06-02 00:00:00+00:00,13.0660101010101
2025-06-03 00:00:00+00:00,6.436755050505049
2025-06-04 00:00:00+00:00,5.875896464646462
2025-06-05 00:00:00+00:00,17.025101010101007
2025-06-06 00:00:00+00:00,-18.638472222222223
2025-06-07 00:00:00+00:00,4.525391414141413
2025-06-08 00:00:00+00:00,-1.559810606060606
2025-06-09 00:00:00+00:00,0.9108838383838386
2025-06-10 00:00:00+00:00,6.9799999999999995
2025-06-11 00:00:00+00:00,3.5964772727272702
2025-06-12 00:00:00+00:00,9.675744949494952
2025-06-13 00:00:00+00:00,1.461123737373739
2025-06-14 00:00:00+00:00,9.061047979797978
2025-06-15 00:00:00+00:00,4.698611111111113
2025-06-16 00:00:00+00:00,12.518080808080809
2025-06-17 00:00:00+00:00,2.664999999999999
2025-06-18 00:00:00+00:00,-88.69625
2025-06-19 00:00:00+00:00,-1.8037499999999984
2025-06-20 00:00:00+00:00,8.863472222222223
2025-06-21 00:00:00+00:00,-23.20676767676768
2025-06-22 00:00:00+00:00,-169.54611111111112
2025-06-23 00:00:00+00:00,-137.32611111111112
2025-06-24 00:00:00+00:00,-83.85801767676769
2025-06-25 00:00:00+00:00,-77.32902777777777
2025-06-26 00:00:00+00:00,4.775416666666666
2025-06-27 00:00:00+00:00,50.195138888888884
2025-06-28 00:00:00+00:00,16.15388888888889
2025-06-29 00:00:00+00:00,18.512348484848488
2025-06-30 00:00:00+00:00,12.214166666666666
2025-07-01 00:00:00+00:00,1.4263888888888883
2025-07-02 00:00:00+00:00,9.932916666666662
2025-07-03 00:00:00+00:00,21.97388888888889
2025-07-04 00:00:00+00:00,-8.612777777777776
2025-07-05 00:00:00+00:00,26.47449494949495
2025-07-06 00:00:00+00:00,8.025833333333328
2025-07-07 00:00:00+00:00,-10.70958333333333
2025-07-08 00:00:00+00:00,-8.827916666666662
2025-07-09 00:00:00+00:00,-12.091666666666669
2025-07-10 00:00:00+00:00,13.866250000000003
2025-07-11 00:00:00+00:00,-63.69680555555556
2025-07-12 00:00:00+00:00,-0.7207222222222202
2025-07-13 00:00:00+00:00,16.787361111111114
2025-07-14 00:00:00+00:00,1.615138888888889
2025-07-15 00:00:00+00:00,17.207777777777775
2025-07-16 00:00:00+00:00,38.82849747474747
2025-07-17 00:00:00+00:00,25.31972222222222
2025-07-18 00:00:00+00:00,4.9444444444444455
2025-07-19 00:00:00+00:00,1.9401388888888889
2025-07-20 00:00:00+00:00,3.064722222222221
2025-07-21 00:00:00+00:00,-1.21888888888889
2025-07-22 00:00:00+00:00,11.608434343434345
2025-07-23 00:00:00+00:00,-16.88888888888889
2025-07-24 00:00:00+00:00,41.52916666666666
2025-07-25 00:00:00+00:00,73.32138888888889
2025-07-26 00:00:00+00:00,20.652805555555556
2025-07-27 00:00:00+00:00,-9.599861111111109
2025-07-28 00:00:00+00:00,7.771111111111111
2025-07-29 00:00:00+00:00,-139.5090277777778
2025-07-30 00:00:00+00:00,-41.39513888888889
2025-07-31 00:00:00+00:00,13.0775
2025-08-01 00:00:00+00:00,11.240277777777779
2025-08-02 00:00:00+00:00,6.478379629629629
2025-08-03 00:00:00+00:00,-1.9430555555555575
2025-08-04 00:00:00+00:00,-30.386666666666667
2025-08-05 00:00:00+00:00,5.459166666666667
2025-08-06 00:00:00+00:00,-23.489722222222223
2025-08-07 00:00:00+00:00,0.3711489898989875
2025-08-08 00:00:00+00:00,19.735416666666666
2025-08-09 00:00:00+00:00,-59.50749999999999
2025-08-10 00:00:00+00:00,10.693194444444444
2025-08-11 00:00:00+00:00,2.2941666666666687
2025-08-12 00:00:00+00:00,-2.444040404040404
2025-08-13 00:00:00+00:00,26.441111111111116
2025-08-14 00:00:00+00:00,7.980694444444443
2025-08-15 00:00:00+00:00,3.1691666666666687
2025-08-16 00:00:00+00:00,33.34180555555555
2025-08-17 00:00:00+00:00,23.56625
2025-08-18 00:00:00+00:00,-0.790833333333334
2025-08-19 00:00:00+00:00,-34.20850000000001
2025-08-20 00:00:00+00:00,5.116944444444442
2025-08-21 00:00:00+00:00,-2.5341666666666627
2025-08-22 00:00:00+00:00,11.315555555555555
2025-08-23 00:00:00+00:00,19.767083333333332
2025-08-24 00:00:00+00:00,11.19041666666667
2025-08-25 00:00:00+00:00,6.942083333333334
2025-08-26 00:00:00+00:00,12.404873737373736
2025-08-27 00:00:00+00:00,6.797499999999999
2025-08-28 00:00:00+00:00,4.786527777777778
2025-08-29 00:00:00+00:00,-28.272499999999997
2025-08-30 00:00:00+00:00,-8.541666666666666
2025-08-31 00:00:00+00:00,6.640277777777778
2025-09-01 00:00:00+00:00,8.081944444444446
2025-09-02 00:00:00+00:00,13.152638888888887
2025-09-03 00:00:00+00:00,6.663888888888888
2025-09-04 00:00:00+00:00,7.650909090909091
2025-09-05 00:00:00+00:00,12.448333333333332
2025-09-06 00:00:00+00:00,3.6309722222222223
2025-09-07 00:00:00+00:00,-9.048333333333334
2025-09-08 00:00:00+00:00,8.176527777777778
2025-09-09 00:00:00+00:00,11.153425925925925
2025-09-10 00:00:00+00:00,8.062222222222221
2025-09-11 00:00:00+00:00,6.247916666666666
2025-09-12 00:00:00+00:00,4.085138888888888
2025-09-13 00:00:00+00:00,14.354027777777778
2025-09-14 00:00:00+00:00,15.417222222222223
2025-09-15 00:00:00+00:00,-33.80097222222222
2025-09-16 00:00:00+00:00,-5.149083333333332
2025-09-17 00:00:00+00:00,30.068472222222223
2025-09-18 00:00:00+00:00,-18.942638888888887
2025-09-19 00:00:00+00:00,-9.463194444444445
2025-09-20 00:00:00+00:00,-21.845732323232326
2025-09-21 00:00:00+00:00,6.7121464646464615
2025-09-22 00:00:00+00:00,14.269457070707071
2025-09-23 00:00:00+00:00,18.859277777777777
2025-09-24 00:00:00+00:00,-36.64094696969697
2025-09-25 00:00:00+00:00,-30.55944444444444
2025-09-26 00:00:00+00:00,-7.2145833333333345
2025-09-27 00:00:00+00:00,6.919305555555557
2025-09-28 00:00:00+00:00,13.147638888888892
2025-09-29 00:00:00+00:00,16.518472222222222
2025-09-30 00:00:00+00:00,28.607694444444448
2025-10-01 00:00:00+00:00,9.607361111111112
2025-10-02 00:00:00+00:00,12.914255050505048
2025-10-03 00:00:00+00:00,-45.838775252525245
2025-10-04 00:00:00+00:00,5.669305555555558
2025-10-05 00:00:00+00:00,19.69430555555555
2025-10-06 00:00:00+00:00,12.48375
2025-10-07 00:00:00+00:00,22.19458333333333
2025-10-08 00:00:00+00:00,16.20125
2025-10-09 00:00:00+00:00,21.40625
2025-10-10 00:00:00+00:00,8.45165404040404
2025-10-11 00:00:00+00:00,4.131679292929294
2025-10-12 00:00:00+00:00,1.9333333333333336
2025-10-13 00:00:00+00:00,6.089583333333334
2025-10-14 00:00:00+00:00,3.7363888888888894
2025-10-15 00:00:00+00:00,6.328282828282828
2025-10-16 00:00:00+00:00,9.728333333333333
2025-10-17 00:00:00+00:00,6.1741666666666655
2025-10-18 00:00:00+00:00,5.897083333333335
2025-10-19 00:00:00+00:00,0.9073611111111114
2025-10-20 00:00:00+00:00,-1.0402777777777779
2025-10-21 00:00:00+00:00,0.34319444444444436
2025-10-22 00:00:00+00:00,14.27111111111111
2025-10-23 00:00:00+00:00,13.400416666666667
2025-10-24 00:00:00+00:00,6.659722222222222
2025-10-25 00:00:00+00:00,8.271944444444445
2025-10-26 00:00:00+00:00,3.157430555555557
2025-10-27 00:00:00+00:00,15.235618686868689
2025-10-28 00:00:00+00:00,3.767222222222223
2025-10-29 00:00:00+00:00,7.697083333333334
2025-10-30 00:00:00+00:00,18.49888888888889
2025-10-31 00:00:00+00:00,-8.754166666666665
2025-11-01 00:00:00+00:00,5.055833333333333
2025-11-02 00:00:00+00:00,16.983194444444447
2025-11-03 00:00:00+00:00,-11.540833333333333
2025-11-04 00:00:00+00:00,-4.045833333333332
2025-11-05 00:00:00+00:00,5.549166666666667
2025-11-06 00:00:00+00:00,16.87097222222222
2025-11-07 00:00:00+00:00,5.344924242424244
2025-11-08 00:00:00+00:00,12.498194444444444
2025-11-09 00:00:00+00:00,-1.6930555555555553
2025-11-10 00:00:00+00:00,13.083598484848485
2025-11-11 00:00:00+00:00,-17.030416666666664
2025-11-12 00:00:00+00:00,-6.335912698412699
2025-11-13 00:00:00+00:00,14.145833333333334
2025-11-14 00:00:00+00:00,6.076805555555555
2025-11-15 00:00:00+00:00,12.466111111111111
2025-11-16 00:00:00+00:00,3.129431818181818
2025-11-17 00:00:00+00:00,5.726944444444445
2025-11-18 00:00:00+00:00,-11.44291666666667
2025-11-19 00:00:00+00:00,9.548194444444444
2025-11-20 00:00:00+00:00,8.822916666666666
2025-11-21 00:00:00+00:00,10.85736111111111
2025-11-22 00:00:00+00:00,4.899002525252528
2025-11-23 00:00:00+00:00,0.23138888888888806
2025-11-24 00:00:00+00:00,7.524444444444446
2025-11-25 00:00:00+00:00,12.913333333333332
2025-11-26 00:00:00+00:00,-3.4812500000000006
2025-11-27 00:00:00+00:00,7.234419191919192
2025-11-28 00:00:00+00:00,4.299116161616159
2025-11-29 00:00:00+00:00,14.589444444444446
2025-11-30 00:00:00+00:00,-0.5276388888888887
2025-12-01 00:00:00+00:00,10.34962962962963
2025-12-02 00:00:00+00:00,-7.908472222222223
2025-12-03 00:00:00+00:00,-49.96486111111111
2025-12-04 00:00:00+00:00,-26.14430555555555
2025-12-05 00:00:00+00:00,45.979166666666664
2025-12-06 00:00:00+00:00,-1.3994444444444458
2025-12-07 00:00:00+00:00,-29.45888888888889
2025-12-08 00:00:00+00:00,14.259861111111109
2025-12-09 00:00:00+00:00,2.77847222222222
2025-12-10 00:00:00+00:00,-10.942803030303033
2025-12-11 00:00:00+00:00,44.17916666666667
2025-12-12 00:00:00+00:00,-14.092083333333335
2025-12-13 00:00:00+00:00,11.710555555555553
2025-12-14 00:00:00+00:00,9.705555555555556
2025-12-15 00:00:00+00:00,17.989217171717172
2025-12-16 00:00:00+00:00,24.3997601010101
2025-12-17 00:00:00+00:00,12.003472222222223
2025-12-18 00:00:00+00:00,-0.08678030303030226
2025-12-19 00:00:00+00:00,-1.9576388888888907
2025-12-20 00:00:00+00:00,-4.370277777777779
2025-12-21 00:00:00+00:00,-17.786666666666665
2025-12-22 00:00:00+00:00,2.0050000000000003
2025-12-23 00:00:00+00:00,2.797361111111113
2025-12-24 00:00:00+00:00,7.132361111111112
2025-12-25 00:00:00+00:00,4.663472222222221
2025-12-26 00:00:00+00:00,1.095
2025-12-27 00:00:00+00:00,-40.17194444444445
2025-12-28 00:00:00+00:00,-2.9784722222222215
2025-12-29 00:00:00+00:00,5.886944444444445
2025-12-30 00:00:00+00:00,10.014583333333334
2025-12-31 00:00:00+00:00,9.9
