ts_utc,avg_dart,avg_price_diff,cov_price,price_spread,cluster
2025-01-02 00:00:00+00:00,11.672152777777775,4.124,0.1323432211789635,15.274999999999999,5
2025-01-03 00:00:00+00:00,-6.62076388888889,1.692000000000001,0.10997701604436409,7.660000000000001,1
2025-01-04 00:00:00+00:00,14.854305555555555,4.557,0.15622780708135786,17.71,5
2025-01-05 00:00:00+00:00,-18.294526515151517,1.7689999999999997,0.05945742832987175,5.679999999999999,4
2025-01-06 00:00:00+00:00,10.71826388888889,2.1750000000000016,0.05482699647971205,6.540000000000001,1
2025-01-07 00:00:00+00:00,15.32263888888889,6.182,0.20240781305888844,29.025000000000002,2
2025-01-08 00:00:00+00:00,11.355833333333333,4.930999999999999,0.17967488144424215,22.46,5
2025-01-09 00:00:00+00:00,5.652222222222222,3.261,0.1791052351585278,15.315,5
2025-01-10 00:00:00+00:00,-20.61486111111111,2.39,0.13227630763985995,10.93,4
2025-01-11 00:00:00+00:00,-12.596458333333334,1.384,0.04559555231617955,4.024999999999999,1
2025-01-12 00:00:00+00:00,-18.304027777777776,0.8630000000000002,0.02796208996284175,2.395,1
2025-01-13 00:00:00+00:00,-19.75604166666667,4.485999999999999,0.1749877087836491,17.75,4
2025-01-14 00:00:00+00:00,-14.952500000000004,5.415,0.17508768845265754,27.045,4
2025-01-15 00:00:00+00:00,-15.676527777777778,6.664999999999999,0.25468792987810374,28.095,4
2025-01-16 00:00:00+00:00,5.364166666666666,3.716,0.1355954769569043,14.364999999999998,5
2025-01-17 00:00:00+00:00,3.747152777777777,3.455,0.17046974050934094,15.035000000000002,5
2025-01-18 00:00:00+00:00,3.957847222222224,2.039999999999999,0.0672816929416325,6.314999999999998,1
2025-01-19 00:00:00+00:00,14.797986111111108,3.3530000000000006,0.0586946934856891,8.345000000000002,1
2025-01-20 00:00:00+00:00,22.853027777777783,10.262,0.21177613538182555,49.63,3
2025-01-21 00:00:00+00:00,56.70576388888888,21.244000000000003,0.30655192721957053,100.66999999999999,3
2025-01-22 00:00:00+00:00,32.804166666666674,10.533999999999999,0.2658761661265549,45.655,3
2025-01-23 00:00:00+00:00,11.212569444444446,7.478999999999999,0.17814160482942978,25.73,2
2025-01-24 00:00:00+00:00,-8.668333333333333,5.1179999999999986,0.21105959116912384,18.9,5
2025-01-25 00:00:00+00:00,-0.440138888888889,1.7529999999999994,0.08285460647546306,4.674999999999999,1
2025-01-26 00:00:00+00:00,-7.269930555555557,2.2640000000000002,0.15670332275629298,10.430000000000001,1
2025-01-27 00:00:00+00:00,-0.06573232323232259,2.183,0.1456975563357787,9.73,1
2025-01-28 00:00:00+00:00,3.634444444444444,3.5759999999999987,0.358757995726225,15.975,0
2025-01-29 00:00:00+00:00,-3.499905303030304,3.6630000000000003,0.24053267448991575,13.015000000000002,5
2025-01-30 00:00:00+00:00,-18.54256944444444,2.302,0.14137784215948573,8.370000000000001,4
2025-01-31 00:00:00+00:00,12.202362373737376,1.7770000000000004,0.0969609273114774,6.615,1
2025-02-01 00:00:00+00:00,0.17347222222222136,1.277,0.0727650063370058,4.02,1
2025-02-02 00:00:00+00:00,-25.740486111111107,1.5160000000000005,0.0986797739868351,6.1,4
2025-02-03 00:00:00+00:00,11.602430555555554,2.306,0.15251961601607117,10.084999999999997,1
2025-02-04 00:00:00+00:00,12.672291666666665,3.427,0.1590961258039245,14.485,5
2025-02-05 00:00:00+00:00,-4.392083333333333,3.297,0.1660750552498927,13.300000000000004,5
2025-02-06 00:00:00+00:00,-3.7693749999999993,3.6770000000000005,0.24551367461685647,13.875000000000002,5
2025-02-07 00:00:00+00:00,-2.379166666666665,6.311,0.27805551366945114,30.47,2
2025-02-08 00:00:00+00:00,7.4918055555555565,2.782000000000001,0.10538481888216075,9.875,1
2025-02-09 00:00:00+00:00,7.970347222222223,2.023,0.10498670641473595,9.025,1
2025-02-10 00:00:00+00:00,16.81715277777778,9.199,0.362744751063071,45.995000000000005,2
2025-02-11 00:00:00+00:00,12.494861111111113,3.341000000000001,0.19071645694895406,16.010000000000005,5
2025-02-12 00:00:00+00:00,10.585972222222225,4.1080000000000005,0.1595401982582061,17.005000000000003,5
2025-02-13 00:00:00+00:00,-4.549583333333332,3.065,0.14249450819766155,14.004999999999999,1
2025-02-14 00:00:00+00:00,-28.738541666666666,2.11,0.10249071972743304,7.15,4
2025-02-15 00:00:00+00:00,1.3756250000000003,1.875,0.07903411366646701,6.895000000000001,1
2025-02-16 00:00:00+00:00,0.5329861111111109,0.7079999999999995,0.036069071361831295,2.5599999999999987,1
2025-02-17 00:00:00+00:00,38.793055555555554,12.415000000000003,0.3106831376171701,62.075,3
2025-02-18 00:00:00+00:00,30.65485732323232,14.736,0.2507016262514513,57.760000000000005,3
2025-02-19 00:00:00+00:00,3.604236111111107,12.389000000000003,0.2365344191541432,59.025000000000006,3
2025-02-20 00:00:00+00:00,33.17416666666667,18.713,0.2681623694648392,88.1,3
2025-02-21 00:00:00+00:00,34.409375,11.251,0.30026216046985804,50.205000000000005,3
2025-02-22 00:00:00+00:00,1.8918055555555555,1.9880000000000007,0.1226364326224597,9.0,1
2025-02-23 00:00:00+00:00,-5.390833333333334,2.741,0.14719718477962915,12.74,1
2025-02-24 00:00:00+00:00,3.643712121212123,3.4450000000000003,0.5466303761335369,16.125,0
2025-02-25 00:00:00+00:00,4.987967171717171,6.632,0.3059162787235319,33.16,2
2025-02-26 00:00:00+00:00,-0.8678472222222233,3.1609999999999996,0.22734252619117884,14.264999999999997,5
2025-02-27 00:00:00+00:00,1.3362500000000002,2.3200000000000003,0.25058097628465176,9.825,5
2025-02-28 00:00:00+00:00,9.160662878787878,2.8930000000000007,0.760156229887507,11.74,0
2025-03-01 00:00:00+00:00,3.720555555555555,1.8319999999999999,0.10815246837313747,7.390000000000001,1
2025-03-02 00:00:00+00:00,-23.663125,1.9959999999999996,0.12708940712361166,9.979999999999999,4
2025-03-03 00:00:00+00:00,-40.35125000000001,3.063,0.24945164701766326,15.315000000000001,4
2025-03-04 00:00:00+00:00,7.227708333333333,1.9630000000000003,0.12012406571109724,8.355000000000002,1
2025-03-05 00:00:00+00:00,8.220347222222221,1.7000000000000006,0.1000569575782353,7.840000000000002,1
2025-03-06 00:00:00+00:00,7.6054861111111105,5.760999999999999,0.2989723130927766,28.339999999999996,2
2025-03-07 00:00:00+00:00,0.028541666666667354,4.049,0.1650925457328274,14.955000000000002,5
2025-03-08 00:00:00+00:00,-6.094962121212121,2.2889999999999997,0.19968523208488734,10.58,1
2025-03-09 00:00:00+00:00,-4.191517255892255,1.9080000000000004,0.2618648868976721,8.565000000000001,5
2025-03-10 00:00:00+00:00,-4.142834595959595,5.021999999999999,0.39851573528770945,23.904999999999998,0
2025-03-11 00:00:00+00:00,-2.82173611111111,5.398999999999999,0.3373026553616704,23.615,2
2025-03-12 00:00:00+00:00,3.628819444444445,7.067,0.34292632593567773,34.425000000000004,2
2025-03-13 00:00:00+00:00,7.987847222222223,4.5089999999999995,0.2740447829729763,21.560000000000002,5
2025-03-14 00:00:00+00:00,3.004930555555555,5.026,0.31547233387585694,24.92,2
2025-03-15 00:00:00+00:00,-2.9988194444444436,1.6070000000000002,0.16860740455780798,4.3050000000000015,1
2025-03-16 00:00:00+00:00,8.040625000000002,2.021000000000001,0.131246834752953,9.645000000000003,1
2025-03-17 00:00:00+00:00,5.245334595959596,4.543,0.30305051486736934,21.485,5
2025-03-18 00:00:00+00:00,0.8871527777777761,3.411999999999999,0.24898220076576233,15.704999999999998,5
2025-03-19 00:00:00+00:00,12.943055555555555,3.456,0.23232785214255502,16.05,5
2025-03-20 00:00:00+00:00,0.6854166666666668,4.495,0.2839955900726047,22.475,5
2025-03-21 00:00:00+00:00,-1.4760416666666676,3.2829999999999995,0.2365538701310796,14.449999999999998,5
2025-03-22 00:00:00+00:00,-2.6389583333333357,4.574999999999999,0.2745312194393454,22.255000000000003,5
2025-03-23 00:00:00+00:00,0.8568750000000003,1.2899999999999996,0.057874566931761795,3.61,1
2025-03-24 00:00:00+00:00,-5.789280303030305,3.335000000000001,0.17084807978061828,14.795,5
2025-03-25 00:00:00+00:00,4.788598484848484,7.5329999999999995,0.35198155724422,36.480000000000004,2
2025-03-26 00:00:00+00:00,6.697151515151515,6.968999999999999,0.3099487554561998,34.845,2
2025-03-27 00:00:00+00:00,12.01560606060606,3.572,0.23768098825713824,17.205000000000002,5
2025-03-28 00:00:00+00:00,12.769305555555556,2.468,0.17603965057243232,12.225,5
2025-03-29 00:00:00+00:00,-22.237499999999997,1.5290000000000006,0.12726769183543346,6.785000000000002,4
2025-03-30 00:00:00+00:00,-3.5637499999999998,1.0840000000000005,0.0389470079160848,2.41,1
2025-03-31 00:00:00+00:00,3.3001527777777784,3.4240000000000004,0.19978384904771515,16.675,5
2025-04-01 00:00:00+00:00,-9.62902777777778,4.710999999999999,0.23459436839785647,20.905,5
2025-04-02 00:00:00+00:00,-33.72805555555556,3.9259999999999993,0.1675090136422831,15.745,4
2025-04-03 00:00:00+00:00,-7.303216329966331,4.63,0.19008450346977773,17.63,5
2025-04-04 00:00:00+00:00,-20.04923611111111,3.9940000000000007,0.1463468394144551,16.380000000000003,4
2025-04-05 00:00:00+00:00,-0.859583333333334,3.0500000000000003,0.15780776727881685,11.175000000000002,1
2025-04-06 00:00:00+00:00,7.480069444444445,2.504,0.09736167679396705,8.770000000000001,1
2025-04-07 00:00:00+00:00,9.730416666666667,4.618999999999999,0.29298091901537043,22.174999999999997,5
2025-04-08 00:00:00+00:00,3.8616729797979787,10.284,0.3759915192166816,48.125,2
2025-04-09 00:00:00+00:00,8.153868686868687,7.249,0.4081252002154243,36.245,2
2025-04-10 00:00:00+00:00,8.024343434343436,4.589,0.26286186807435935,18.77,5
2025-04-11 00:00:00+00:00,6.303503787878788,7.103,0.3149890990170313,34.92,2
2025-04-12 00:00:00+00:00,-1.1326136363636363,1.6689999999999996,0.18737238446299706,6.004999999999999,1
2025-04-13 00:00:00+00:00,23.01681186868687,1.7980000000000007,0.19504528332725204,6.995,5
2025-04-14 00:00:00+00:00,-0.5051578282828284,4.227,0.37426055845112705,21.12,0
2025-04-15 00:00:00+00:00,-0.5224074074074085,4.392999999999999,0.3085316989978706,19.064999999999998,5
2025-04-16 00:00:00+00:00,10.722708333333335,4.432,0.26539693041247775,17.605,5
2025-04-17 00:00:00+00:00,15.136805555555558,3.7520000000000002,0.28697930738641375,17.32,5
2025-04-18 00:00:00+00:00,-5.130902777777777,4.825,0.42399194183810524,20.86,0
2025-04-19 00:00:00+00:00,6.026685606060606,2.474,0.1562295024016317,11.515,1
2025-04-20 00:00:00+00:00,3.5756249999999996,1.4129999999999996,0.0977638392889469,4.11,1
2025-04-21 00:00:00+00:00,-0.6213194444444445,2.413000000000001,0.13672248532397197,10.309999999999999,1
2025-04-22 00:00:00+00:00,-3.369027777777778,2.646,0.1894082235721795,11.785,5
2025-04-23 00:00:00+00:00,6.65229797979798,2.6320000000000006,0.17236747708456565,11.83,5
2025-04-24 00:00:00+00:00,-12.116729797979797,2.4539999999999997,0.1450290020415074,10.640000000000002,1
2025-04-25 00:00:00+00:00,-4.126180555555557,2.722,0.17270563273876588,13.149999999999999,1
2025-04-26 00:00:00+00:00,4.129444444444444,1.0420000000000003,0.07117712709773046,3.7700000000000014,1
2025-04-27 00:00:00+00:00,-6.208333333333332,2.344,0.1529564694486629,6.159999999999999,1
2025-04-28 00:00:00+00:00,5.235063131313131,2.511,0.18137901426478042,11.45,5
2025-04-29 00:00:00+00:00,3.969930555555554,7.669,0.4082145990897414,38.025000000000006,2
2025-04-30 00:00:00+00:00,-5.145069444444443,3.3700000000000006,0.2456739151302667,15.470000000000002,5
2025-05-01 00:00:00+00:00,4.425991161616161,3.727,0.19021118258421144,18.259999999999998,5
2025-05-02 00:00:00+00:00,3.57215909090909,3.559,0.1769156387785815,14.159999999999997,5
2025-05-03 00:00:00+00:00,-0.25416666666666554,1.5229999999999997,0.058985712560015155,4.715,1
2025-05-04 00:00:00+00:00,1.659166666666667,1.1399999999999995,0.056685498770207204,3.6950000000000003,1
2025-05-05 00:00:00+00:00,-26.7839898989899,3.614,0.21942448516970287,16.965,4
2025-05-06 00:00:00+00:00,5.430416666666666,3.8450000000000006,0.23223798388114056,17.955,5
2025-05-07 00:00:00+00:00,7.387430555555555,2.1140000000000008,0.13251864451222334,9.035,1
2025-05-08 00:00:00+00:00,1.8848611111111104,3.4470000000000005,0.24407264193461756,12.919999999999998,5
2025-05-09 00:00:00+00:00,4.052291666666667,2.527,0.15626007139345885,9.125,1
2025-05-10 00:00:00+00:00,4.84825,1.7249999999999996,0.08596173374195565,4.829999999999999,1
2025-05-11 00:00:00+00:00,9.315271464646464,3.194,-0.7164699749333703,9.94,1
2025-05-12 00:00:00+00:00,-10.829728535353535,3.146,0.6215381139437262,12.1,0
