interval_5min,1/1/2025_pos,1/1/2025_neg,1/2/2025_pos,1/2/2025_neg,1/3/2025_pos,1/3/2025_neg,1/4/2025_pos,1/4/2025_neg,1/5/2025_pos,1/5/2025_neg,1/6/2025_pos,1/6/2025_neg,1/7/2025_pos,1/7/2025_neg,1/8/2025_pos,1/8/2025_neg,1/9/2025_pos,1/9/2025_neg,1/10/2025_pos,1/10/2025_neg,1/11/2025_pos,1/11/2025_neg,1/12/2025_pos,1/12/2025_neg,1/13/2025_pos,1/13/2025_neg,1/14/2025_pos,1/14/2025_neg,1/15/2025_pos,1/15/2025_neg,1/16/2025_pos,1/16/2025_neg,1/17/2025_pos,1/17/2025_neg,1/18/2025_pos,1/18/2025_neg,1/19/2025_pos,1/19/2025_neg,1/20/2025_pos,1/20/2025_neg,1/21/2025_pos,1/21/2025_neg,1/22/2025_pos,1/22/2025_neg,1/23/2025_pos,1/23/2025_neg,1/24/2025_pos,1/24/2025_neg,1/25/2025_pos,1/25/2025_neg,1/26/2025_pos,1/26/2025_neg,1/27/2025_pos,1/27/2025_neg,1/28/2025_pos,1/28/2025_neg,1/29/2025_pos,1/29/2025_neg,1/30/2025_pos,1/30/2025_neg,1/31/2025_pos,1/31/2025_neg
06:40:00-06:45:00,0.3307838002857143,-0.470292477469697,0.17163663454545453,-0.41800317376068374,0.16879789075268817,-0.42625989010526316,0.26372932627272727,-0.39216690371698115,0.49852149843589744,-0.7694287222222222,0.05752133509090909,-0.8121075236834533,0.3365816829503546,-0.015129634222222223,0.6620365264459459,-0.004153902500000001,0.1806184416910569,-0.1374454402962963,0.19617539092857142,-0.437611362212963,0.5065600848205128,-0.4652943300909091,0.7517148308888889,-0.3819998713958333,0.29406120432191785,-0.0019745845,0.4917494305564516,-0.1548757113076923,0.46105373853846154,-0.26308156185882353,0.52587815896,,0.48960120771578947,-0.7600328505454546,0.9670294544066667,,0.18759338330434783,-0.5067940478942308,0.3848508488617022,-0.5208266387857143,0.116972563125,-0.41666508631343285,0.6954654212815534,-0.4450006481489362,0.9363961984733333,,0.15409459723863636,-0.24332515912903224,0.3297204779065421,-0.17325549788372094,0.6896250758515625,-0.10567962604545454,0.4248504112695035,-0.01045631111111111,0.4396512019642857,-0.41461864613829785,0.4716291567874016,-0.09488730260869564,,-0.9033256603600001,0.5360850554153846,-0.7173764260235295
06:45:00-06:50:00,0.1181792738,-0.22935590810769232,0.4542652520166667,-0.5171089913444444,0.39721614925,-0.7525593453921569,0.32953504408955225,-0.10605479875,0.30066326416,-0.425247289208,0.03935485416666667,-0.3640781328611111,0.0720044182,-0.2782396335333333,0.5915816937799999,,0.31957625215384616,-0.799475766233871,0.768844159624,-0.54255739348,0.28229065915384616,-0.429712049625,0.42009379189898993,-0.25589561856862747,0.37419623553488374,-0.08926445252380952,0.464931706266055,-0.42584129424390244,0.560740819852349,-0.032344391,0.2575409919625,-0.3248525483,0.2254397311904762,-0.5238662724090909,0.6723320019866666,,0.32889965340178573,-0.12433393439473683,0.030271792000000002,-0.5178195334420289,0.4580599647889908,-0.3295543520487805,0.11997553243243243,-0.2833510528318584,0.38936583928571433,-0.9537607804338236,0.36265448573529413,-0.04602198721428572,0.4488945180833333,-0.7707147433148148,0.6605784344897959,-0.4416658236138614,0.5121080225763889,-0.015567807666666668,0.226323252703125,-0.22088694602325581,0.19423825355405405,-0.2115824217368421,0.28362694534210525,-0.27173984791964284,0.605918891576,-0.6512089726799999
06:50:00-06:55:00,0.30266240513492065,-0.31570739675,,-0.93302834852,,-0.9979627789133334,0.6626019822941176,-0.6293551772413793,0.40600787894736845,-0.11463498280555556,0.4172864901151079,-0.03362671609090909,0.09768717626923078,-0.3502486124435484,0.22918688982857144,-0.3891099098521739,,-0.99972647118,0.5042519661774194,-0.5525922005340909,0.37845519636363634,-0.6617286953504273,0.5759657212238806,-0.0489023578125,0.11888997278787879,-0.2202262064957265,,-0.6532528601666666,0.10271735203125,-0.8831329120084745,0.34142481396,-0.17790258026,0.20238815132967033,-0.19911555240677967,0.8118333780526316,-0.9261627415892857,0.09892858563013698,-0.19372104487012987,0.371772847125,-0.5457192083974359,0.48757461538554214,-0.27200110237313435,0.47734528566153844,-0.11307090579999998,,-0.6894508269066667,0.3330377719705882,-0.40804317650000005,0.05116752163636363,-0.4760285128417266,,-0.6183608378466667,0.9504347593799999,,0.5761377821027397,-0.0691298375,0.1195006184090909,-0.61714841128125,0.29735357729629625,-0.6941215167398375,0.1550590114923077,-0.6098327242823529
06:55:00-07:00:00,0.5383631346666666,,0.390104844,-0.6104426240618557,,-0.74222158066,,-0.7440524420333333,0.6763438365104166,-0.202692834,0.6893545109038463,-0.8333299791428572,0.32948792351785716,-0.2547270955638298,,-0.38673854053333334,,-0.99979635556,,-0.7218386536266667,,-0.6620151216666667,0.4975477924285714,-0.27150408141379306,0.20223062225000002,-0.16854823954285716,0.911887107245614,-0.05197113069444445,0.22741144617857142,-0.48850848407446806,0.8617869335531915,-0.06330663166666667,0.662481204057377,-0.21884723482142857,,-0.9999903955599999,0.1560240515326087,-0.22383408327586207,0.16495215605405406,-0.8323688415663717,0.2186834305915493,-0.22389754139240506,0.2625337032473118,-0.2220036293508772,0.2396043519032258,-0.7829082523361345,,-0.7933805854266667,0.5848617098888889,-0.7868485,0.10188463783870967,-0.3513455218067227,0.34824941379411767,-0.6767100975258621,0.25274451158490563,-0.4905304426597938,0.0951413116,-0.49314898905185184,,-0.9400835207866667,,-1.0000010818533334
07:00:00-07:05:00,0.4220839441590909,-0.5014040394339623,0.9917797538199999,,0.7008648353571428,-0.10765501494736841,0.859743186240876,-0.11972502453846154,0.34971568205357145,-0.6248794908404256,0.9345333010185185,-0.5833002437142858,0.8347083777666666,,0.27317812961,-0.29344647016,0.12179170145454545,-0.8921246004700855,0.6622601727857143,-0.633023160475,0.1948966310229885,-0.5845797943968254,0.2935194877380952,-0.6967933361574075,0.8512408815133333,,0.8364765857826088,-0.256874375962963,0.3094269021136364,-0.4175388145,0.7548224104036697,-0.28177703273170734,0.8538879012066667,,0.1969429755471698,-0.4447020193402062,0.4476175156451613,-0.32801141279545454,,-0.8302227796266667,0.5439566221800001,,0.02185923225,-0.5611570925985916,0.6979746378809524,-0.8776253091666666,0.46613729890816324,-0.6943220197115385,0.9412899294871795,-0.678837048939394,0.6592038547959184,-0.6452298785961539,0.6560195478151261,-0.10609617406451613,0.11965468804166667,-0.4059918750392157,0.2629041873466667,-0.4263312662,,-0.7719530669466667,,-0.9992374394133333
07:05:00-07:10:00,0.273562862,-0.48528042571311475,0.2623092329767442,-0.35095938362616824,0.4602310286478874,-0.6653798523417722,0.7387380637333334,,,-0.9648429550400001,0.677565672509434,-0.11488131393181819,0.37093320528,,0.6714569298066667,,0.08962991611764706,-0.539725942112782,0.4225013778641975,-0.6216073067826087,0.7027647100200001,,0.7165137918617022,-0.6052271434642857,0.879303400962963,-0.1761193103478261,0.17394149081981983,-0.15051944294871797,0.4522808250814815,-0.15603082293333334,0.08205726553333334,-0.596520052,0.9998648182600001,,0.7340733973266667,,0.2705246865326087,-0.14599544196551725,,-0.8242418998933333,0.7116701960733334,,0.652165810203125,-0.10755655750000001,0.5035904670645162,-0.6746192698068182,,-0.6945470057533334,0.5399956187261905,-0.842161591090909,,-0.6711259598466667,0.09868451506451613,-0.3347448882272727,0.04130942076,-0.322221356608,0.3053530672739726,-0.003093505,0.11640673680952382,-0.8557894999534884,,-0.8468585793533333
07:10:00-07:15:00,0.37685345294444444,-0.29118107925000003,0.27492336871929823,-0.11002934002777778,0.3103472102884615,-0.820912492632653,0.3227636701395349,-0.457175988953271,0.14616337021951217,-0.37747824461467894,0.6771664919830509,-0.30594000803296706,0.13128096292553193,-0.17353726010714285,0.6210437880549451,-0.2922247589661017,,-0.9999924901333332,0.5978004496133333,,0.32055312851515155,-0.5288124242261905,0.7392282366388889,-0.2837535232948718,0.032603989,-0.47638054755405407,0.2133810352,-0.63189436021,0.42851393012195127,-0.2903342932647059,0.18710688427659575,-0.30603857513592236,0.70234527772,,0.9050305589466666,,0.33891586255555556,-0.7649020213166666,0.4627918945773196,-0.18210752411320755,0.2139252342795699,-0.3235926314912281,0.813705023965035,-0.08496701699999999,0.8619073708495575,-0.401924090972973,,-0.78469853404,0.8182361441,-0.49511825576999996,0.29625929906666665,-0.2846098776666667,,-0.71448801296,,-0.82665416644,0.2790603899583333,-0.4429296399901961,0.8915583061226414,-0.40343566188636365,0.11811276371428571,-0.4141343449009901
07:15:00-07:20:00,0.06642304913636364,-0.564413961796875,0.015812212,-0.3225365038085106,0.2816171420737705,-0.06379912167857142,0.1587089452352941,-0.48356325611206896,0.9760807183466667,,0.19574316786956522,-0.41080240843307086,0.20340612969491523,-0.32233741085714285,0.2646728217301587,-0.28298909901149427,0.8115100444324324,-0.6720782954078948,0.9958642073733334,,0.8987289797266668,,0.3476834298,-0.5386623534076923,0.83407554114,,0.5944231949478261,-0.12984926797142857,0.4342713596554622,-0.1479914222580645,,-0.7405207693933333,0.8202528455966387,-0.13759678232258063,0.5203829239496403,-0.017641416181818182,0.09604030989473684,-0.5137994153282442,0.7600238035035971,-0.041244873999999994,0.45837262032203385,-0.44584063613186814,0.12734933357894737,-0.12545499252671755,0.6027610922564103,-0.8497221083153152,,-0.99941948348,0.5335221775,-0.24940720105357145,0.3605785973333333,-0.42756441444086024,0.046878208166666664,-0.761297657768116,,-0.99998692352,,-0.79000382636,0.93864998365625,-0.5823065462592593,0.5032439402682927,-0.47826925663302755
07:20:00-07:25:00,,-0.4818973903866667,0.15190335144186046,-0.34315266592523364,0.7738210328733334,,0.48569446848000003,,0.8837516345795454,-0.9093185507903226,0.616235856,-0.05192340094444445,0.18253472565,-0.4679164076727273,,-0.6330533364400001,0.6840368302061856,-0.18689924758490567,0.40306467230000004,-0.8121909142928572,0.10980630880952381,-0.8312893407984496,0.27567865924999996,-0.4860453879042553,0.8231230712818182,-0.1032391543,0.6735908524953271,-0.17285320518604652,0.6226004668928571,-0.21060060730000002,0.16156545616666665,-0.35087096202083334,0.2559914627857143,-0.18186255068181817,0.11657699949999999,-0.19177202385897435,0.24410466987719298,-0.29044113597849464,0.304964143496063,-0.0945715304347826,0.10375071948484849,-0.34915510147863243,0.04586364936363636,-0.2877471997265625,0.4453918991956522,-0.37457448431034485,0.03306958766666667,-0.7192568147826087,0.5100225069117647,-0.14821702916666665,0.5091844048117647,-0.2963501784923077,,-0.5770078764333333,0.13312119965625,-0.6309094400254237,,-0.9245730758933333,0.5575148086666667,-0.6752133411403509,0.7596526118066667,
07:25:00-07:30:00,0.00716622375,-0.5023033532465754,0.29694155111009174,-0.1154366420487805,0.31432221247826087,-0.25303684045714286,0.45449945380952383,-0.5364267823939394,0.49002794635,-0.6348794684545455,0.2742409286825397,-0.4626086849310345,0.5370185851428572,-0.06591267277419355,,-0.66388020878,0.8323693557322834,-0.2475251928695652,,-0.9999901831600001,0.5302184105625,-0.8107760825142858,0.844899216890511,-0.03245652576923077,,-0.4359434842066667,0.006879446,-0.35632837364864867,0.5639523608285715,-0.4822874879111111,0.7263235229251701,-0.005794412000000001,,-0.7753516198266667,0.09560165990909092,-0.17581474948113207,0.493073075654321,-0.2918852924637681,0.5067141797733333,,0.3097823554767442,-0.358152369078125,,-0.5193816660666667,0.791801711992248,-0.17629494561904763,0.16523892536585366,-0.7880657933761468,0.07289676552631578,-0.5239824630305343,,-0.6679217846000001,0.34490286427777783,-0.7455247660833333,0.3188356248769231,-0.03258963535,,-0.7579118892466667,0.7068454548301887,-0.3865913775227273,0.7121891780866666,
07:30:00-07:35:00,0.6268859948275862,-0.2196069865882353,0.288742130223301,-0.2113096590212766,0.45717017684761907,-0.06276709437777778,0.30791699221505375,-0.21833487321052633,0.1192359700212766,-0.7469340932718446,0.6016120871544716,-0.34516464585185186,0.4142279432735849,-0.1486325363409091,0.5140918143207547,-0.6615341897727273,0.7017975861133333,,0.11736949245454546,-0.796211526453125,0.5545690787755102,-0.22498753946153846,0.43987366201351347,-0.6239424865921053,0.27558772154411765,-0.3588698623780488,0.12112275255,-0.5238073258307693,0.17183632264285714,-0.2646576875625,0.5086039241,,0.4873668214222222,-0.7074394174285714,0.37218926669620256,-0.2075286448169014,0.325976102278481,-0.26224751599999996,0.5787196026933333,,0.27224878707692307,-0.14537961095652174,0.8040272006907216,-0.566471801735849,0.2245204663703704,-0.27803820391304346,0.9372995246666667,,0.04237118603703704,-0.3551215932439024,0.20414481128947368,-0.66509137225,0.4293652748962264,-0.18010816788636363,0.6106886258800001,,0.2495548404722222,-0.44568170649122807,0.5138932085185185,-0.5754963750520833,0.8544863084861112,-0.36954362324358975
07:35:00-07:40:00,0.49040339378358205,-0.1192021335625,0.21886437159677422,-0.2852993666704546,0.33912861885714285,-0.14975237057894736,0.29982034546762587,-0.12296051609090909,0.6611709210267858,-0.6687598308157895,0.2581063667142857,-0.5926078771937985,0.338003254008,-0.5178296073199999,0.9167007954466667,,0.09370242030769231,-0.3080607196451613,,-0.29493219625333333,0.19448070560655736,-0.3959272930449438,0.10472895713513514,-0.36850257126548674,0.24358932885,-0.5612448449615385,0.6740867605865385,-0.2467283780869565,0.05581569888888888,-0.44861784799242427,0.20394516753333333,-0.17429910295,,-0.9105070803333333,0.1793267825773196,-0.26143673071698115,0.8306055568866666,,0.3473095885121951,-0.09601975011111111,0.28461891028846154,-0.6132990931734694,0.8062923315238095,-0.8519431885277777,0.002104405,-0.5733946605637583,0.4404713496,-0.5866201367043479,0.1438913364347826,-0.7825384691574804,0.3641720755419847,-0.050211056210526316,0.2653922244615385,-0.4432664961824817,0.37234277323966947,-0.10363216275862068,0.13717454414285712,-0.2680253282876712,0.49166135769620256,-0.28407702833802817,0.265358287968254,-0.40883023050574707
07:40:00-07:45:00,0.4006095467966102,-0.2160148521875,0.4372049753193277,-0.11551085516129032,0.10110474125,-0.29541306786792454,0.18093544159701494,-0.3303733188072289,0.526231079553398,-0.2968517453617021,0.5840894369130435,-0.7624136441634615,0.284402292989899,-0.2453956198235294,0.39016075432499997,-0.3873792964181818,0.13305346543283583,-0.18608853179518073,,-0.7285902626666667,0.330578084625,-0.24720670675581394,0.22397067029292927,-0.32954800152941177,0.33064648425806453,-0.4171682863181818,0.3497021195148515,-0.5048616714693878,0.44138181652380953,-0.7593636970151516,0.2939964077788461,-0.15885156076086956,0.5162287051698113,-0.7157125606391753,0.715042247174312,-0.2219410617073171,0.6554469997826087,-0.03713413551428572,0.4683431052558139,-0.483413793390625,0.07936682208695653,-0.4246915836929134,0.8319573660454546,-0.8339005534032258,0.3999011208260869,-0.19050921437142856,0.009620468666666666,-0.4893155657446808,0.392392365765625,-0.5211807160348837,0.33401925721052633,-0.4861714844107143,0.07097426881818182,-0.5455661375179857,0.440821644547619,-0.43814503931481485,0.1936850482647059,-0.28925125552439024,0.7516471818644067,-0.1069635301875,0.5495497186923077,-0.2680157513882353
07:45:00-07:50:00,0.42827276012359555,-0.4590951948032787,0.34760387576086954,-0.17408058248275862,0.41270109781250003,-0.3993234097222222,0.3701963903076923,-0.21669582941304347,0.1201046505,-0.46425512473571434,0.82028518984,,0.14109378251666665,-0.28845503162222225,0.0010610113333333335,-0.5956972608367347,0.4682220707826087,-0.2558706703275862,,-0.9905984593400001,0.18935709946987953,-0.21928119622388062,,-0.60828755396,0.22993105214814816,-0.450757443601626,0.26237639932584267,-0.11634197660655737,0.25538510950925924,-0.20359885564285715,0.1706167923125,-0.459800035059322,0.19495216684210526,-0.28503314822137404,0.8195997307536232,-0.059247568583333333,0.29310611524324326,-0.7592958881710526,0.2374393292535211,-0.5752340183037975,0.5096872183235294,-0.2630714444137931,0.924660838882353,-0.986527844330827,,-0.7864018526933333,,-0.38448586562,0.7341171699,,0.4987879286699029,-0.21554146619148937,0.31161687171875,-0.2612311267962963,,-0.32754761484666667,0.046089542444444444,-0.6827416402836879,0.6114798597755102,-0.3799686351923077,0.6500843039533334,
07:50:00-07:55:00,0.487764717,-0.12005959925,0.8627661814789916,-0.19613330896774192,0.3495684396641791,-0.03556718825,0.3778759802301587,-0.08806279945833334,0.4103395270363636,-0.105715553275,0.6239078181333333,-0.8162713662888889,0.135364358875,-0.3025063030396825,,-0.7482502430266667,0.35691187637878785,-0.3337534115,0.439813855875,-0.9166845093571429,,-0.45113136021333333,0.33521365347014925,-0.1818437896875,0.18683332206976744,-0.4162168849345795,0.35711480320588235,-0.6633784787931035,,-0.6213144802866666,0.10366894333333333,-0.7962769727073171,0.8910395289846154,-0.13290109754999999,0.20533664920833336,-0.6445030470490195,0.17094448508695653,-0.2978555854134615,0.04485901357142857,-0.5528895555819673,0.3282123901978022,-0.09855490216949152,0.7778517984363637,-0.7665147159894737,,-0.9998636036666666,0.40117511771153846,-0.38698997289795917,0.5273376699113924,-0.3018015346338028,0.4626731494864865,-0.30254448416814156,0.2609178659,-0.4001672286272727,0.06744960043181819,-0.24188855173584906,0.2640319444117647,-0.8413816691896552,,-0.6326375223799999,0.6405731393736264,-0.5208997289661017
07:55:00-08:00:00,0.3635949869863014,-0.2457231063766234,0.42251425860902253,-0.15362257199999999,0.24935688995876287,-0.13621755594339624,0.29865696642682926,-0.1930149053235294,0.1144991684,-0.36251995151724137,0.22272790352439023,-0.2336518987352941,0.5805514252857142,-0.1712223547375,,-0.9009515682666667,0.06945078093333333,-0.6913600059777778,0.3434342379565217,-0.42567092122115385,,-0.8519378296733333,0.20426201945454547,-0.2586524585754717,0.40404451984821427,-0.1724943402894737,,-0.9737492237266667,,-0.92858590994,0.4953170721739131,-0.37608829178846154,0.450535355,-0.72577725092,0.6588196107678571,-0.43004375311702125,0.2493583313076923,-0.41343928680612246,0.11932090627586206,-0.881092933338843,0.20255480189719627,-0.3587177744418604,0.07821801861538462,-0.6491727826048387,,-0.99964490048,0.21695794245454544,-0.22390329550000002,0.46145333101265823,-0.5897627794507042,0.5082555644069767,-0.32159725371875,0.3002912552261905,-0.2860786558333333,0.04010748834883721,-0.28984371473831777,0.92705290162,,,-0.9997745557800001,0.4903397352564103,-0.5694617798055556
08:00:00-08:05:00,0.3037098041666667,-0.8723849007083333,0.5263117067801418,-0.022606619555555554,0.15659518670967743,-0.3917813123522727,0.1653121830689655,-0.4773130701652893,0.35038355471052635,-0.3669673178783784,0.6225987625211268,-0.0160066125,0.6293519974470588,-0.4082692713076923,,-0.8296766973933333,0.10934308283333334,-0.5663148690694445,0.9259203022252253,-0.5697891905897436,0.3588142958301887,-0.28076869638636365,0.39907006468333334,-0.04754905893333334,0.3147287974751773,-0.09833640733333333,,-0.9997481335066667,0.4744832620925926,-0.4381015024583333,0.15723620880952383,-0.6263366255348837,0.00675300525,-0.6457052597260274,0.5142992594761905,-0.7532479073563217,0.315546298742268,-0.2799094438301887,0.1361884070869565,-0.8148431541417323,0.9302947791594202,-0.34423239766666663,0.7781284737466667,,,-0.9938814470733333,0.8091233373546098,-0.023565621666666665,0.47261384976086956,-0.0203643,0.97008714794,,0.8165306883653846,-0.16722421604347826,0.7893762238974359,-0.54266467,0.7361738588061224,-0.48168403657692305,,-0.9999184877266667,0.3959850674649123,-0.10474803441666666
08:05:00-08:10:00,0.22344385511827958,-0.48913785724561404,0.27854150616438356,-0.6226805316883117,0.09491485635714285,-0.49999792145370375,0.5334138229236111,-0.12573109716666667,,-0.4104312083666667,0.3501005639189189,-0.3464005226902655,0.23070402788888889,-0.46933424306060606,,-0.57764626954,0.8227319003628318,-0.5555439002972973,0.8745733001097561,-0.34675739544117645,0.9763365170133333,,0.29378908196296294,-0.1529146024057971,0.3137233117205882,-0.7934797885487805,0.055277746583333336,-0.7298777852391304,0.8287536197533334,,0.3508149466666667,-0.27359801096666664,0.24589775055000002,-0.4896979899666667,,-0.7912390795933334,0.21656260066666666,-0.6378899173425926,0.2093863057272727,-0.3828959567179487,0.825497605525,-0.9400034097272727,0.5567946546890756,-0.4947290849032258,0.2003386918,-0.8173670052814815,0.4118493125503876,-0.09029395242857143,0.12351408677777778,-0.3010542644318182,0.18096480540677967,-0.48600203484615384,0.9999962266333333,,0.8074690071799999,,0.6956609561851852,-0.06166600306666667,0.2411943684,-0.34467900942499996,0.2687709707666667,-0.13763300995
08:10:00-08:15:00,0.15484275136842107,-0.15067559007142856,0.143997903125,-0.6016753057164179,0.4281822148240741,-0.34230091388095235,0.605147474912,-0.22350558459999997,,-0.8054744525866667,,-0.44817354936666665,0.18363030717073173,-0.19932567774999999,0.7695765241908397,-0.19194249236842106,0.40465074366666665,-0.27564356849612404,,-0.4290682576266667,0.2275808025625,-0.5746273182238806,0.124284200275,-0.24250716282727272,0.23084934741666666,-0.4293108634888889,0.511671428890411,-0.0064696037500000005,0.620509596030303,-0.3405923287254902,0.4329590280485437,-0.16415899421276595,,-0.9323140606999999,0.5399150913466666,-0.2703478904,0.07344849181818182,-0.5623188989296874,0.0099958066,-0.41009609677931036,0.9274575918272727,-0.52229233255,0.3423633401960784,-0.40055219844444445,0.9348710446733333,,0.5033100074044944,-0.6264948023278689,0.4420358627111111,-0.2296162973166667,0.20428599540350875,-0.23156574902150537,0.44179748532307694,-0.6519709774470589,0.47170134041258743,-0.023426733714285716,0.4215346588372093,-0.23761220732710278,0.24416098255555557,-0.36106915617142854,0.5032597133097345,-0.38334193056756755
08:15:00-08:20:00,0.33510592885714285,-0.40568453998850573,0.5935390929152543,-0.48966410521875,0.37634354107954543,-0.24010361827419355,0.07565912236842105,-0.6292189777099236,0.10347859148387098,-0.429086543302521,0.8218280742518518,-0.4188456939333333,0.5267792935666666,-0.2663968364,0.9988133538733333,,0.5654594201794871,-0.32521659760606064,0.5415555450740741,-0.09879694553333333,0.36819424777272725,-0.3066988562169812,0.3219199548955224,-0.3191178271807229,0.33634518007258063,-0.19908570046153845,0.5817280976222222,-0.052905312,0.09973372673913043,-0.5602361372834646,0.31712600467741936,-0.2778003190877193,,-0.9943318335733333,0.6982610806607142,-0.28480674228947367,0.16844442787096775,-0.11341000792045454,0.0285631917,-0.4863779883928571,0.9010681820609756,-0.6826664761911765,0.4119025812916666,-0.26021122006862746,0.8195392801200001,-0.7239098988400001,0.3758216525737705,-0.35958768240449435,0.3873911378333333,-0.5071041277246376,0.437966532990099,-0.4710100393877551,,-0.8601737906866667,0.368170787008,-0.12945487568,0.49583507219999995,-0.44688266773749996,0.5497446336976745,-0.3767738368971963,0.06172252540625,-0.15884773162790697
08:20:00-08:25:00,0.5369989655470085,-0.13843072866666664,0.23010114817857144,-0.4331173755081967,0.15613074343055555,-0.24408090794871795,0.143629217475,-0.2738872317545455,0.14625452197368422,-0.40124209594642857,0.34875188289743586,-0.3205839180972222,0.19511072348051947,-0.130744649630137,0.763042472,-0.8901046221315789,,-0.41042838550666666,0.5472623103571429,-0.16500232081578947,0.7787125744133333,,,-0.6771430446266667,0.6780538058733333,,0.5385327181111111,-0.7857822862357724,,-0.7437545463933334,0.37692349574,-0.11446688438000001,0.023577974375,-0.6484700449366197,0.26112939104761906,-0.5263415877984495,0.21963364101851854,-0.4124686473095238,,-0.80335104948,0.5356055495076923,-0.7719061497176471,0.10950317152173912,-0.48237181007086616,0.4045961197179487,-0.8265476718611111,0.05708191732558139,-0.4172060576728972,0.47956314753333334,-0.45676801311111115,0.8200680753466667,,,-0.9999926404866667,0.08395646846153845,-0.41350134170967745,0.30133592313207547,-0.36844645579381446,0.36023439322,-0.13958730556,0.2287758482,-0.4202039412608696
08:25:00-08:30:00,0.18540933956578948,-0.365110908027027,,-0.9032186728533332,,-0.8168943235066667,,-0.8856011159533334,0.4675099870833333,-0.23422657185185186,0.26411095141025637,-0.7595499492072072,0.28407748814,-0.18019876167999999,,-0.6541331460666667,,-0.9997333594466666,0.3730797298125,-0.26646063188235297,0.32789264206849317,-0.23091253215584417,,-0.9873913153733334,0.23544133705660378,-0.8999092430618557,,-0.99960903782,0.7942368334848485,-0.5132656957777778,0.49424772696226416,-0.25698320427272725,,-0.84049789722,,-0.33832593477333334,0.16745046875,-0.3481719400555556,,-0.5447411030866667,0.33886579979310344,-0.14623114738235296,,-0.9928554314733333,0.5410630188301887,-0.7257459914226805,,-0.99678870724,0.017960893,-0.7185014406442953,0.4031956689478261,-0.16766245808571428,,-0.99999233368,0.2722836064166667,-0.2998725738596491,0.16414315488333334,-0.3854290917666667,0.28367100889333335,-0.31686570772,0.30408469760714285,-0.2796980604042553
08:30:00-08:35:00,0.3724092629571429,-0.37717569895,,-0.9999698538733333,,-0.99653997166,,-0.9999959924133333,0.19195455779999998,-0.6573885002,0.17161183994736842,-0.6487143094427481,0.046612503027027026,-0.33781882717699113,,-0.7944594664533333,,-0.9999537720933334,0.5864066319908257,-0.35437912363414636,0.2158203811081081,-0.24140229386842105,,-0.9999663736666667,0.004961203,-0.7880998932108844,0.2157734571923077,-0.8354701188225807,0.6248462664200001,,0.2668616923548387,-0.286601722605042,,-0.9997753199666666,0.04564502533333333,-0.36380267314728687,0.2847732980126582,-0.39101094867605635,,-0.7578221438066667,0.08860888500000001,-0.7025946196111111,,-0.9999760145733334,0.37687270024285713,-0.8302876242749999,,-0.99941329648,,-0.85886292814,,-0.32163875760666666,,-0.9999846767999999,0.496403579,-0.3003615334,0.3757232332173913,-0.047569287999999994,0.6671019785,-0.2946006785,0.055516324243243244,-0.39721222092035396
08:35:00-08:40:00,0.22706433309302326,-0.27912920295327104,,-0.9336731182333333,,-0.81081678808,,-0.99988631566,0.139609805,-0.40872530418867925,0.36393241702970297,-0.501000710122449,,-0.7755711770866667,,-0.9998283976266666,,-0.8309830200133334,0.5691621411232877,-0.0030348470000000002,0.22337383635714286,-0.40788790966911764,,-0.9933203108866667,0.09802252404999999,-0.6043627886846153,,-0.9991167270266668,0.7654467339866666,,0.2798844002903226,-0.2715513174789916,,-0.9998176886200001,,-0.5345452081333334,0.2409939418723404,-0.33020361713592233,0.18200272166666667,-0.37090526261481477,0.06847746558333333,-0.43852416806521743,,-0.9999815656133334,0.838085001112676,-0.8459854897341773,,-0.9998271266333334,,-0.9257370882333333,,-0.8766336965400001,,-0.9999915489333333,0.058675872680000005,-0.452592541528,0.4333291600266667,,0.5510028532283464,-0.14082299917391303,0.22577266863157897,-0.33028371349462365
08:40:00-08:45:00,0.2516019349411765,-0.29131211186153844,0.22661799503703703,-0.43606401062601624,0.6938679996576577,-0.5639765065897436,,-0.9999928569133334,0.012897971333333334,-0.6503761846805556,0.1651326607,-0.26605267533,0.14510437605405405,-0.6969465700353983,0.07210026542857143,-0.9163055474755245,,-0.9994814198866667,0.5075735788857143,-0.6137187343130435,0.1681946363207547,-0.3273974627835052,0.6580695665204082,-0.4571731797884615,,-0.9995853382600001,,-0.99964792106,0.10414151399999999,-0.48924533991111113,,-0.3448716433133333,,-0.9998612612466666,,-0.33838098526666666,0.14435347250909092,-0.097863073075,0.6640400036199999,,0.021099885,-0.7852717699731544,,-0.9999834179333333,0.6628004215394737,-0.8121710329054054,0.5782255248481013,-0.8175039982535212,,-0.9999692005333333,0.12535991575,-0.6114028120753424,,-0.9998248987266667,,-0.99992787738,0.331236457,-0.6442548425494505,,-0.7163668761333333,0.1247025578,-0.19464566522666668
