,avg_dart,avg_price_diff,cov_price,cluster
2025-03-11 00:00:00+00:00,2.2277777777777774,7.0486875,34.426875,1
2025-03-12 00:00:00+00:00,8.089900173611111,7.1104375,32.074062500000004,1
2025-03-13 00:00:00+00:00,8.157808159722222,5.921250000000001,29.375,0
2025-03-14 00:00:00+00:00,2.9682421875000014,5.6918750000000005,26.927500000000002,0
2025-03-15 00:00:00+00:00,6.218936631944444,4.880625,21.393125,0
2025-03-16 00:00:00+00:00,1.2223914930555557,2.6010000000000004,9.596875,0
2025-03-17 00:00:00+00:00,-4.678328993055556,3.692,13.240625,0
2025-03-18 00:00:00+00:00,-8.991423611111111,5.12125,25.606250000000003,0
2025-03-19 00:00:00+00:00,-10.2796484375,5.8216875,27.5159375,0
2025-03-20 00:00:00+00:00,9.59448390151515,4.0603125,17.108125,0
2025-03-21 00:00:00+00:00,6.474474826388889,4.2930625,21.413125,0
2025-03-22 00:00:00+00:00,1.1645312499999998,3.96475,17.2884375,0
2025-03-23 00:00:00+00:00,-0.06030815972222214,5.4733125000000005,20.8675,0
2025-03-24 00:00:00+00:00,-3.077478298611112,5.616312499999999,19.010624999999997,0
2025-03-25 00:00:00+00:00,-8.967817234848484,5.263625,25.1215625,0
2025-03-26 00:00:00+00:00,2.2558289930555557,5.3265625000000005,25.1403125,0
2025-03-27 00:00:00+00:00,2.7969270833333333,6.9626875,31.6996875,1
2025-03-28 00:00:00+00:00,-3.706293402777778,5.054562499999999,25.032500000000002,0
2025-03-29 00:00:00+00:00,-5.882113715277779,2.6671250000000004,7.2953125,0
2025-03-30 00:00:00+00:00,-0.0694531249999999,4.25025,15.832812500000001,0
2025-03-31 00:00:00+00:00,-3.1816927083333337,5.543,21.2,0
2025-04-01 00:00:00+00:00,-4.843988715277778,4.621812500000001,21.528125000000003,0
2025-04-02 00:00:00+00:00,-0.5940379050925926,5.217625,21.3715625,0
2025-04-03 00:00:00+00:00,-1.3697395833333337,3.31625,12.1609375,0
2025-04-04 00:00:00+00:00,-5.883172743055555,3.4815,14.625,0
2025-04-05 00:00:00+00:00,-0.8427387152777776,2.4171875000000003,9.573125000000001,0
2025-04-06 00:00:00+00:00,-1.387131076388889,6.8885625,19.5740625,0
2025-04-07 00:00:00+00:00,-5.682834201388889,4.5300625,14.712187499999999,0
2025-04-08 00:00:00+00:00,5.192981770833333,11.3255,46.636875,1
2025-04-09 00:00:00+00:00,3.539657118055556,11.32775,51.29625,1
2025-04-10 00:00:00+00:00,9.151817392676769,5.806625,27.136875,0
2025-04-11 00:00:00+00:00,-2.383572048611112,5.206687499999999,24.5903125,0
2025-04-12 00:00:00+00:00,6.1815407986111115,3.6134375000000003,10.628437499999999,0
2025-04-13 00:00:00+00:00,8.374370659722222,3.0194374999999996,14.0271875,0
2025-04-14 00:00:00+00:00,7.771306423611111,5.9016875,29.414062500000004,0
2025-04-15 00:00:00+00:00,3.425486111111111,4.615,21.73125,0
2025-04-16 00:00:00+00:00,-0.383949652777778,3.9402500000000003,18.6265625,0
2025-04-17 00:00:00+00:00,-0.0041583806818179525,4.64325,22.580312499999998,0
2025-04-18 00:00:00+00:00,4.689487847222222,3.8945000000000003,19.0615625,0
2025-04-19 00:00:00+00:00,2.8900390625,5.4438125,18.5425,0
2025-04-20 00:00:00+00:00,9.009366319444444,3.845875,18.773125,0
2025-04-21 00:00:00+00:00,0.48044270833333363,5.2080625,22.955312499999998,0
2025-04-22 00:00:00+00:00,9.18322048611111,5.3622499999999995,25.4190625,0
2025-04-23 00:00:00+00:00,-2.0142751736111113,3.4223749999999997,15.79375,0
2025-04-24 00:00:00+00:00,-3.282200520833333,3.6671875000000007,18.1546875,0
2025-04-25 00:00:00+00:00,-6.383602430555555,4.05025,15.920000000000002,0
2025-04-26 00:00:00+00:00,3.215989583333333,2.407125,11.438125,0
2025-04-27 00:00:00+00:00,11.816228298611112,2.4223125000000003,9.5434375,0
2025-04-28 00:00:00+00:00,0.056827256944443794,4.7074375,23.008750000000003,0
2025-04-29 00:00:00+00:00,7.7942925347222225,4.7635625,20.1096875,0
2025-04-30 00:00:00+00:00,3.5557638888888885,5.324000000000001,22.802500000000002,0
2025-05-01 00:00:00+00:00,0.7727004419191921,5.582125,21.284687499999997,0
2025-05-02 00:00:00+00:00,2.6779730902777787,4.5954375,20.0803125,0
2025-05-03 00:00:00+00:00,0.9019097222222219,4.4173124999999995,11.725937499999999,0
2025-05-04 00:00:00+00:00,-12.94411892361111,2.776625,11.694375,0
2025-05-05 00:00:00+00:00,3.922421875000001,5.6723125,17.335625,0
2025-05-06 00:00:00+00:00,8.82986111111111,4.52425,14.7734375,0
2025-05-07 00:00:00+00:00,3.2106032986111113,5.0584999999999996,21.0034375,0
2025-05-08 00:00:00+00:00,-7.1466015625,3.6930625,17.6103125,0
2025-05-09 00:00:00+00:00,-3.7022699652777784,3.3393125,12.902812500000001,0
2025-05-10 00:00:00+00:00,7.679500868055555,3.200875,11.483749999999999,0
2025-05-11 00:00:00+00:00,15.16419704861111,5.33025,22.684374999999996,0
2025-05-12 00:00:00+00:00,2.7747265624999997,6.213437500000001,30.607187500000002,0
2025-05-13 00:00:00+00:00,6.994774305555556,4.8996875,22.853749999999998,0
2025-05-14 00:00:00+00:00,10.922543402777777,3.6740000000000004,17.340312500000003,0
2025-05-15 00:00:00+00:00,1.788615451388889,4.731375,19.029062500000002,0
2025-05-16 00:00:00+00:00,2.8512152777777775,5.2869375000000005,19.204375000000002,0
2025-05-17 00:00:00+00:00,6.140065104166666,2.947625,10.6859375,0
2025-05-18 00:00:00+00:00,3.744748263888889,3.1275,13.7003125,0
2025-05-19 00:00:00+00:00,4.057855902777778,3.2824375,15.040312499999999,0
2025-05-20 00:00:00+00:00,-3.9423697916666676,3.1445624999999997,14.525312500000002,0
2025-05-21 00:00:00+00:00,-16.10946614583333,2.9341875,12.895624999999999,0
2025-05-22 00:00:00+00:00,2.3675434027777773,3.1206249999999995,9.661249999999999,0
2025-05-23 00:00:00+00:00,6.378506944444444,2.911375,13.206875,0
2025-05-24 00:00:00+00:00,7.128376736111111,2.94725,13.346875,0
2025-05-25 00:00:00+00:00,-4.622929687500001,2.5040625,10.965,0
2025-05-26 00:00:00+00:00,5.932703993055556,3.9495,15.1059375,0
2025-05-27 00:00:00+00:00,2.7288671874999997,4.2235625,19.1140625,0
2025-05-28 00:00:00+00:00,5.038958333333333,4.0951875,15.837499999999999,0
2025-05-29 00:00:00+00:00,6.7986024305555555,2.9000625,11.5509375,0
2025-05-30 00:00:00+00:00,-0.6127900094696972,2.1625625,8.66375,0
2025-05-31 00:00:00+00:00,4.432313368055556,2.323187500000001,9.344687500000001,0
2025-06-01 00:00:00+00:00,16.928194444444443,2.027375,7.8071875,0
2025-06-02 00:00:00+00:00,10.849774305555556,3.5815,16.4409375,0
2025-06-03 00:00:00+00:00,5.104574652777778,4.0025,17.802187500000002,0
2025-06-04 00:00:00+00:00,9.675651041666667,4.038250000000001,18.419687500000002,0
2025-06-05 00:00:00+00:00,7.6725,5.3485,21.762812500000003,0
2025-06-06 00:00:00+00:00,-35.338328993055555,4.662749999999999,15.623437500000001,3
2025-06-07 00:00:00+00:00,-10.000598958333333,6.0715,11.719375000000001,0
2025-06-08 00:00:00+00:00,0.8619878472222222,3.4624375,11.8003125,0
2025-06-09 00:00:00+00:00,-4.517131076388889,2.4899375,11.2553125,0
2025-06-10 00:00:00+00:00,7.053663194444444,2.3395,8.6853125,0
2025-06-11 00:00:00+00:00,4.409826388888888,3.8778750000000004,16.788125,0
2025-06-12 00:00:00+00:00,3.376653645833333,3.5862499999999997,14.2403125,0
2025-06-13 00:00:00+00:00,-1.1509982638888896,3.200875,13.7915625,0
2025-06-14 00:00:00+00:00,0.5444357638888888,2.834375,8.7965625,0
2025-06-15 00:00:00+00:00,0.8038888888888888,3.3970625,11.342500000000001,0
2025-06-16 00:00:00+00:00,-1.1311111111111116,4.4085625,17.848125,0
2025-06-17 00:00:00+00:00,-7.458723958333334,2.6173125,9.525,0
2025-06-18 00:00:00+00:00,-3.520473090277777,3.9419375,12.7265625,0
2025-06-19 00:00:00+00:00,8.632261284722222,4.9568125,18.175625,0
2025-06-20 00:00:00+00:00,3.6151605902777777,3.6253124999999997,14.8640625,0
2025-06-21 00:00:00+00:00,7.119149305555556,3.2830625,14.650625000000002,0
2025-06-22 00:00:00+00:00,16.823804845328283,6.8093125,25.6328125,0
2025-06-23 00:00:00+00:00,-2.277274305555556,11.631499999999999,49.6665625,1
2025-06-24 00:00:00+00:00,-44.762274305555565,31.640187500000003,140.71968750000002,4
2025-06-25 00:00:00+00:00,-52.868806423611105,23.443875,106.5728125,4
2025-06-26 00:00:00+00:00,-22.292598642676765,7.5934375,26.7215625,3
2025-06-27 00:00:00+00:00,2.5126258680555553,2.716,9.7009375,0
2025-06-28 00:00:00+00:00,-7.6323437499999995,2.6793125,11.0178125,0
2025-06-29 00:00:00+00:00,-8.874944760101009,3.9632499999999995,18.450625000000002,0
2025-06-30 00:00:00+00:00,0.22497829861111018,8.301625,32.1775,1
2025-07-01 00:00:00+00:00,-26.32987413194445,6.106,24.673437500000002,3
2025-07-02 00:00:00+00:00,4.356427951388887,5.046875,18.374062499999997,0
2025-07-03 00:00:00+00:00,0.31711371527777743,4.960875,21.442500000000003,0
2025-07-04 00:00:00+00:00,10.868051215277777,4.7939375,18.3246875,0
2025-07-05 00:00:00+00:00,10.000121527777779,4.2781875,19.3040625,0
2025-07-06 00:00:00+00:00,11.796258680555555,13.00825,51.5565625,1
2025-07-07 00:00:00+00:00,49.618984375,16.7881875,65.090625,2
2025-07-08 00:00:00+00:00,17.75161892361111,17.566000000000003,67.36687500000001,5
2025-07-09 00:00:00+00:00,0.7219835069444438,8.7771875,32.605625,1
2025-07-10 00:00:00+00:00,-7.858927951388889,5.1760625000000005,15.614687499999999,0
2025-07-11 00:00:00+00:00,-0.5612326388888893,4.6013125,19.688125,0
2025-07-12 00:00:00+00:00,-4.502673611111112,4.1094375,18.050625,0
2025-07-13 00:00:00+00:00,-0.1113064236111117,4.537062499999999,18.362812500000004,0
2025-07-14 00:00:00+00:00,-17.49068142361111,5.3104375,25.8425,3
2025-07-15 00:00:00+00:00,22.114270833333332,15.410375,59.7553125,2
2025-07-16 00:00:00+00:00,43.77069010416667,27.058875,108.3171875,5
2025-07-17 00:00:00+00:00,40.77434501262626,19.6486875,64.9840625,5
2025-07-18 00:00:00+00:00,-2.4439887152777784,9.478,38.5521875,1
2025-07-19 00:00:00+00:00,1.3949522569444448,6.110125,16.07875,0
2025-07-20 00:00:00+00:00,-4.212656249999998,5.2536875,21.8025,0
2025-07-21 00:00:00+00:00,-5.939713541666666,5.2798750000000005,20.796875,0
2025-07-22 00:00:00+00:00,-0.007760416666666714,4.838375,20.893124999999998,0
2025-07-23 00:00:00+00:00,10.091549479166666,7.325187499999998,27.47,0
2025-07-24 00:00:00+00:00,28.59228732638889,13.8971875,58.4596875,2
2025-07-25 00:00:00+00:00,46.65169270833333,22.604875,84.29499999999999,5
2025-07-26 00:00:00+00:00,20.858068576388888,9.6015625,45.391875,2
2025-07-27 00:00:00+00:00,4.556675347222222,3.2690625000000004,11.987187500000001,0
2025-07-28 00:00:00+00:00,-0.7200651041666681,17.573,69.50687500000001,5
2025-07-29 00:00:00+00:00,29.70564670138889,26.024624999999997,113.59312499999999,5
2025-07-30 00:00:00+00:00,18.599457465277776,20.997375,82.636875,5
2025-07-31 00:00:00+00:00,4.657786458333334,10.058875,46.220625,1
2025-08-01 00:00:00+00:00,8.982161458333334,4.0778125,15.7309375,0
2025-08-02 00:00:00+00:00,-1.6479036458333334,3.281375,15.0978125,0
2025-08-03 00:00:00+00:00,-0.5275398516414134,3.2054374999999995,15.446562499999999,0
2025-08-04 00:00:00+00:00,1.3961545138888884,7.7823125,27.346875,0
2025-08-05 00:00:00+00:00,7.852322048611111,6.0689375000000005,17.6709375,0
