interval_start_utc,SOUTH_MISO_avg_DART
2025-03-04 00:00:00+00:00,10.940694444444444
2025-03-05 00:00:00+00:00,3.77861111111111
2025-03-06 00:00:00+00:00,-3.0671354166666656
2025-03-07 00:00:00+00:00,-15.486388888888888
2025-03-08 00:00:00+00:00,8.143090277777778
2025-03-09 00:00:00+00:00,0.7651041666666659
2025-03-10 00:00:00+00:00,0.3542013888888887
2025-03-11 00:00:00+00:00,-22.114861111111114
2025-03-12 00:00:00+00:00,-8.33579861111111
2025-03-13 00:00:00+00:00,13.768506944444445
2025-03-14 00:00:00+00:00,17.712989267676768
2025-03-15 00:00:00+00:00,-8.218749999999998
2025-03-16 00:00:00+00:00,19.653368055555557
2025-03-17 00:00:00+00:00,9.707013888888888
2025-03-18 00:00:00+00:00,5.374062499999998
2025-03-19 00:00:00+00:00,9.795833333333333
2025-03-20 00:00:00+00:00,7.397222222222222
2025-03-21 00:00:00+00:00,2.0393118686868683
2025-03-22 00:00:00+00:00,4.880798611111111
2025-03-23 00:00:00+00:00,5.906527777777778
2025-03-24 00:00:00+00:00,6.388993055555556
2025-03-25 00:00:00+00:00,9.07392361111111
2025-03-26 00:00:00+00:00,9.084649621212122
2025-03-27 00:00:00+00:00,3.479027777777777
2025-03-28 00:00:00+00:00,-4.066666666666667
2025-03-29 00:00:00+00:00,-37.799693813131306
2025-03-30 00:00:00+00:00,-3.810631313131313
2025-03-31 00:00:00+00:00,-9.817986111111113
2025-04-01 00:00:00+00:00,-13.795590277777777
2025-04-02 00:00:00+00:00,5.029687499999999
2025-04-03 00:00:00+00:00,-16.43104482323232
2025-04-04 00:00:00+00:00,1.416944444444444
2025-04-05 00:00:00+00:00,-8.193885732323231
2025-04-06 00:00:00+00:00,-164.47996527777778
2025-04-07 00:00:00+00:00,13.419930555555554
2025-04-08 00:00:00+00:00,16.27871527777778
2025-04-09 00:00:00+00:00,9.034676136363638
2025-04-10 00:00:00+00:00,11.44170138888889
2025-04-11 00:00:00+00:00,3.5567013888888894
2025-04-12 00:00:00+00:00,-0.9454103535353543
2025-04-13 00:00:00+00:00,5.8603882575757575
2025-04-14 00:00:00+00:00,6.006222222222221
2025-04-15 00:00:00+00:00,8.501666666666667
2025-04-16 00:00:00+00:00,-11.062465277777777
2025-04-17 00:00:00+00:00,13.469826388888889
2025-04-18 00:00:00+00:00,11.013784722222221
2025-04-19 00:00:00+00:00,7.9103472222222235
2025-04-20 00:00:00+00:00,8.958298611111111
2025-04-21 00:00:00+00:00,-0.3791666666666669
2025-04-22 00:00:00+00:00,10.309895833333334
2025-04-23 00:00:00+00:00,7.383090277777778
2025-04-24 00:00:00+00:00,1.9478125000000013
2025-04-25 00:00:00+00:00,8.53295138888889
2025-04-26 00:00:00+00:00,-2.5752777777777776
2025-04-27 00:00:00+00:00,5.4167708333333335
2025-04-28 00:00:00+00:00,8.783506944444445
2025-04-29 00:00:00+00:00,11.97576388888889
2025-04-30 00:00:00+00:00,-5.263159722222222
2025-05-01 00:00:00+00:00,11.737332702020202
2025-05-02 00:00:00+00:00,8.308506944444446
2025-05-03 00:00:00+00:00,9.410868055555556
2025-05-04 00:00:00+00:00,5.4667708333333325
2025-05-05 00:00:00+00:00,3.7339236111111105
2025-05-06 00:00:00+00:00,7.461666666666666
2025-05-07 00:00:00+00:00,3.922326388888889
2025-05-08 00:00:00+00:00,-1.2003819444444441
2025-05-09 00:00:00+00:00,0.7082354797979794
2025-05-10 00:00:00+00:00,10.762951388888888
2025-05-11 00:00:00+00:00,6.939103535353536
2025-05-12 00:00:00+00:00,7.154977904040404
2025-05-13 00:00:00+00:00,5.178124999999999
2025-05-14 00:00:00+00:00,6.257746212121212
2025-05-15 00:00:00+00:00,6.866180555555555
2025-05-16 00:00:00+00:00,21.281111111111112
2025-05-17 00:00:00+00:00,13.039375
2025-05-18 00:00:00+00:00,9.49875
2025-05-19 00:00:00+00:00,10.21237058080808
2025-05-20 00:00:00+00:00,2.502152777777778
2025-05-21 00:00:00+00:00,-74.5844097222222
2025-05-22 00:00:00+00:00,-3.4428819444444443
2025-05-23 00:00:00+00:00,3.7157260101010094
2025-05-24 00:00:00+00:00,11.353159722222223
2025-05-25 00:00:00+00:00,-7.229791666666665
2025-05-26 00:00:00+00:00,-107.43833017676769
2025-05-27 00:00:00+00:00,53.75154987373737
2025-05-28 00:00:00+00:00,37.79862689393939
2025-05-29 00:00:00+00:00,5.613854166666666
2025-05-30 00:00:00+00:00,7.255451388888889
2025-05-31 00:00:00+00:00,6.212118055555554
2025-06-01 00:00:00+00:00,8.368726851851852
2025-06-02 00:00:00+00:00,7.068696338383838
2025-06-03 00:00:00+00:00,5.620618686868686
2025-06-04 00:00:00+00:00,3.9309027777777765
2025-06-05 00:00:00+00:00,8.808819444444444
2025-06-06 00:00:00+00:00,-3.9963888888888888
2025-06-07 00:00:00+00:00,-0.3658869949494945
2025-06-08 00:00:00+00:00,2.0947159090909095
2025-06-09 00:00:00+00:00,6.287967171717171
2025-06-10 00:00:00+00:00,7.123645833333332
2025-06-11 00:00:00+00:00,2.402446338383838
2025-06-12 00:00:00+00:00,10.065905934343435
2025-06-13 00:00:00+00:00,5.792086489898991
2025-06-14 00:00:00+00:00,4.30294191919192
2025-06-15 00:00:00+00:00,1.7029513888888888
2025-06-16 00:00:00+00:00,11.866351010101011
2025-06-17 00:00:00+00:00,8.76173611111111
2025-06-18 00:00:00+00:00,-59.21440972222223
2025-06-19 00:00:00+00:00,-3.7153472222222224
2025-06-20 00:00:00+00:00,7.969965277777779
2025-06-21 00:00:00+00:00,-6.378301767676768
2025-06-22 00:00:00+00:00,-78.84027777777777
2025-06-23 00:00:00+00:00,-21.63083333333333
2025-06-24 00:00:00+00:00,-25.474242424242423
2025-06-25 00:00:00+00:00,-18.221805555555555
2025-06-26 00:00:00+00:00,4.892673611111111
2025-06-27 00:00:00+00:00,19.901319444444443
2025-06-28 00:00:00+00:00,7.1446875
2025-06-29 00:00:00+00:00,3.8393118686868686
2025-06-30 00:00:00+00:00,2.5986805555555548
2025-07-01 00:00:00+00:00,6.035902777777778
2025-07-02 00:00:00+00:00,8.522881944444444
2025-07-03 00:00:00+00:00,-1.4245138888888886
2025-07-04 00:00:00+00:00,11.596493055555555
2025-07-05 00:00:00+00:00,2.2310858585858586
2025-07-06 00:00:00+00:00,-4.895729166666666
2025-07-07 00:00:00+00:00,5.189166666666665
2025-07-08 00:00:00+00:00,-12.051284722222226
2025-07-09 00:00:00+00:00,5.250312499999999
2025-07-10 00:00:00+00:00,2.0720833333333326
2025-07-11 00:00:00+00:00,-27.94361111111111
2025-07-12 00:00:00+00:00,-2.9453680555555555
2025-07-13 00:00:00+00:00,1.8355902777777777
2025-07-14 00:00:00+00:00,3.8144097222222215
2025-07-15 00:00:00+00:00,11.231354166666668
2025-07-16 00:00:00+00:00,6.331549873737374
2025-07-17 00:00:00+00:00,7.107499999999999
2025-07-18 00:00:00+00:00,3.4929166666666664
2025-07-19 00:00:00+00:00,-4.994988425925926
2025-07-20 00:00:00+00:00,-9.304375
2025-07-21 00:00:00+00:00,-34.72190972222222
2025-07-22 00:00:00+00:00,10.091606691919191
2025-07-23 00:00:00+00:00,-42.061909722222225
2025-07-24 00:00:00+00:00,29.237986111111113
2025-07-25 00:00:00+00:00,25.260798611111113
2025-07-26 00:00:00+00:00,4.396381944444444
2025-07-27 00:00:00+00:00,-0.09454861111111053
2025-07-28 00:00:00+00:00,9.363090277777777
2025-07-29 00:00:00+00:00,-126.03392361111112
2025-07-30 00:00:00+00:00,-1.5569097222222228
2025-07-31 00:00:00+00:00,8.531145833333333
2025-08-01 00:00:00+00:00,6.202222222222221
2025-08-02 00:00:00+00:00,1.1074189814814808
2025-08-03 00:00:00+00:00,4.001006944444445
2025-08-04 00:00:00+00:00,1.3344444444444445
2025-08-05 00:00:00+00:00,3.970949074074074
2025-08-06 00:00:00+00:00,4.068888888888889
2025-08-07 00:00:00+00:00,2.666502525252526
2025-08-08 00:00:00+00:00,7.684583333333332
2025-08-09 00:00:00+00:00,2.9995486111111105
2025-08-10 00:00:00+00:00,6.463437499999999
2025-08-11 00:00:00+00:00,-6.201805555555556
2025-08-12 00:00:00+00:00,-1.6283080808080808
2025-08-13 00:00:00+00:00,-1.5061805555555559
2025-08-14 00:00:00+00:00,-2.437743055555556
2025-08-15 00:00:00+00:00,-18.837256944444444
2025-08-16 00:00:00+00:00,10.343159722222222
2025-08-17 00:00:00+00:00,1.912881944444445
2025-08-18 00:00:00+00:00,4.326319444444445
2025-08-19 00:00:00+00:00,13.545972222222224
2025-08-20 00:00:00+00:00,9.359131944444444
2025-08-21 00:00:00+00:00,1.9982986111111103
2025-08-22 00:00:00+00:00,2.320173611111111
2025-08-23 00:00:00+00:00,3.15375
2025-08-24 00:00:00+00:00,3.971666666666667
2025-08-25 00:00:00+00:00,3.2438541666666665
2025-08-26 00:00:00+00:00,2.9887847222222224
2025-08-27 00:00:00+00:00,0.8569097222222221
2025-08-28 00:00:00+00:00,1.5504513888888898
2025-08-29 00:00:00+00:00,2.4657291666666663
2025-08-30 00:00:00+00:00,1.3247916666666673
2025-08-31 00:00:00+00:00,1.9257291666666667
2025-09-01 00:00:00+00:00,1.4336111111111112
2025-09-02 00:00:00+00:00,2.044791666666666
2025-09-03 00:00:00+00:00,-0.1470138888888899
2025-09-04 00:00:00+00:00,5.0832291666666665
2025-09-05 00:00:00+00:00,-3.632222222222222
2025-09-06 00:00:00+00:00,3.3629861111111112
2025-09-07 00:00:00+00:00,1.4952777777777773
2025-09-08 00:00:00+00:00,2.418715277777778
2025-09-09 00:00:00+00:00,0.9021643518518516
2025-09-10 00:00:00+00:00,-3.092187499999999
2025-09-11 00:00:00+00:00,2.226701388888888
2025-09-12 00:00:00+00:00,6.454375
2025-09-13 00:00:00+00:00,2.3616666666666677
2025-09-14 00:00:00+00:00,2.9311458333333325
2025-09-15 00:00:00+00:00,1.4203472222222215
2025-09-16 00:00:00+00:00,5.909340277777777
2025-09-17 00:00:00+00:00,6.0282638888888895
2025-09-18 00:00:00+00:00,-4.232048611111111
2025-09-19 00:00:00+00:00,-2.515763888888888
2025-09-20 00:00:00+00:00,2.1055460858585864
2025-09-21 00:00:00+00:00,3.658093434343435
2025-09-22 00:00:00+00:00,4.359636994949495
2025-09-23 00:00:00+00:00,5.615444444444445
2025-09-24 00:00:00+00:00,-20.39040404040404
2025-09-25 00:00:00+00:00,-8.052152777777778
2025-09-26 00:00:00+00:00,-10.012465277777778
2025-09-27 00:00:00+00:00,9.578020833333333
2025-09-28 00:00:00+00:00,6.8128125
2025-09-29 00:00:00+00:00,6.277638888888888
2025-09-30 00:00:00+00:00,13.855659722222223
2025-10-01 00:00:00+00:00,3.13295138888889
2025-10-02 00:00:00+00:00,6.721559343434344
2025-10-03 00:00:00+00:00,-1.277575757575758
2025-10-04 00:00:00+00:00,4.473506944444445
2025-10-05 00:00:00+00:00,5.182708333333332
2025-10-06 00:00:00+00:00,3.9461458333333326
2025-10-07 00:00:00+00:00,6.621666666666666
2025-10-08 00:00:00+00:00,8.895798611111111
2025-10-09 00:00:00+00:00,7.1521180555555555
2025-10-10 00:00:00+00:00,0.6526925505050517
2025-10-11 00:00:00+00:00,2.5394696969696966
2025-10-12 00:00:00+00:00,10.068750000000001
2025-10-13 00:00:00+00:00,4.040069444444445
2025-10-14 00:00:00+00:00,8.919305555555555
2025-10-15 00:00:00+00:00,5.955097853535353
2025-10-16 00:00:00+00:00,0.7168055555555557
2025-10-17 00:00:00+00:00,1.9076388888888889
2025-10-18 00:00:00+00:00,5.2325
2025-10-19 00:00:00+00:00,1.3913541666666667
2025-10-20 00:00:00+00:00,1.4570833333333335
2025-10-21 00:00:00+00:00,3.3823958333333333
2025-10-22 00:00:00+00:00,0.057708333333332806
2025-10-23 00:00:00+00:00,-4.687152777777777
2025-10-24 00:00:00+00:00,-1.9509722222222219
2025-10-25 00:00:00+00:00,2.441180555555556
2025-10-26 00:00:00+00:00,2.575295138888889
2025-10-27 00:00:00+00:00,-1.4591193181818174
2025-10-28 00:00:00+00:00,2.2434374999999993
2025-10-29 00:00:00+00:00,-5.389791666666667
2025-10-30 00:00:00+00:00,8.729965277777778
2025-10-31 00:00:00+00:00,0.3426736111111106
2025-11-01 00:00:00+00:00,3.466631944444444
2025-11-02 00:00:00+00:00,3.6015625
2025-11-03 00:00:00+00:00,-2.476215277777778
2025-11-04 00:00:00+00:00,-3.5168402777777774
2025-11-05 00:00:00+00:00,9.13263888888889
2025-11-06 00:00:00+00:00,5.140902777777779
2025-11-07 00:00:00+00:00,0.7992739898989899
2025-11-08 00:00:00+00:00,3.343055555555555
2025-11-09 00:00:00+00:00,3.3916666666666657
2025-11-10 00:00:00+00:00,3.804554924242425
2025-11-11 00:00:00+00:00,-1.737291666666666
2025-11-12 00:00:00+00:00,-58.75482638888889
2025-11-13 00:00:00+00:00,6.393784722222222
2025-11-14 00:00:00+00:00,4.4089930555555545
2025-11-15 00:00:00+00:00,5.094236111111111
2025-11-16 00:00:00+00:00,2.6854450757575763
2025-11-17 00:00:00+00:00,2.5846180555555556
2025-11-18 00:00:00+00:00,4.3953125
2025-11-19 00:00:00+00:00,1.5819097222222236
2025-11-20 00:00:00+00:00,5.418541666666665
2025-11-21 00:00:00+00:00,7.670625000000001
2025-11-22 00:00:00+00:00,1.683475378787879
2025-11-23 00:00:00+00:00,0.7957291666666659
2025-11-24 00:00:00+00:00,-21.407743055555557
2025-11-25 00:00:00+00:00,0.1742361111111109
2025-11-26 00:00:00+00:00,6.120625
2025-11-27 00:00:00+00:00,3.814185606060606
2025-11-28 00:00:00+00:00,8.283191287878788
2025-11-29 00:00:00+00:00,5.3546875
2025-11-30 00:00:00+00:00,-2.6238888888888887
2025-12-01 00:00:00+00:00,0.2574537037037035
2025-12-02 00:00:00+00:00,-14.7946875
2025-12-03 00:00:00+00:00,10.660034722222223
2025-12-04 00:00:00+00:00,2.3127777777777783
2025-12-05 00:00:00+00:00,-5.343506944444445
2025-12-06 00:00:00+00:00,10.747777777777777
2025-12-07 00:00:00+00:00,4.714444444444445
2025-12-08 00:00:00+00:00,7.581944444444445
2025-12-09 00:00:00+00:00,8.062083333333335
2025-12-10 00:00:00+00:00,5.491262626262626
2025-12-11 00:00:00+00:00,8.036770833333335
2025-12-12 00:00:00+00:00,5.770347222222221
2025-12-13 00:00:00+00:00,5.376701388888889
2025-12-14 00:00:00+00:00,5.917847222222222
2025-12-15 00:00:00+00:00,12.809169823232324
2025-12-16 00:00:00+00:00,8.983816287878787
2025-12-17 00:00:00+00:00,4.021076388888889
2025-12-18 00:00:00+00:00,-6.716508838383841
2025-12-19 00:00:00+00:00,1.1040625000000002
2025-12-20 00:00:00+00:00,-10.166770833333334
2025-12-21 00:00:00+00:00,-12.356666666666667
2025-12-22 00:00:00+00:00,-1.776041666666666
2025-12-23 00:00:00+00:00,1.136840277777779
2025-12-24 00:00:00+00:00,7.4437500000000005
2025-12-25 00:00:00+00:00,3.4668750000000004
2025-12-26 00:00:00+00:00,-0.508784722222222
2025-12-27 00:00:00+00:00,-40.23438446969697
2025-12-28 00:00:00+00:00,-6.01409090909091
2025-12-29 00:00:00+00:00,7.840729166666667
2025-12-30 00:00:00+00:00,6.6873611111111115
2025-12-31 00:00:00+00:00,11.10996527777778
