ts_utc,MIDWEST_MISO_6H_AVG_DART
2025-01-01 18:00:00+00:00,8.908402777777777
2025-01-02 00:00:00+00:00,7.401111111111111
2025-01-02 18:00:00+00:00,-17.425324074074073
2025-01-03 00:00:00+00:00,-1.8847222222222229
2025-01-03 18:00:00+00:00,3.624166666666667
2025-01-04 00:00:00+00:00,4.821620370370368
2025-01-04 18:00:00+00:00,9.860416666666667
2025-01-05 00:00:00+00:00,6.926388888888888
2025-01-05 18:00:00+00:00,5.572268518518519
2025-01-06 00:00:00+00:00,5.870925925925925
2025-01-06 18:00:00+00:00,18.07111111111111
2025-01-07 00:00:00+00:00,18.697824074074077
2025-01-07 18:00:00+00:00,-28.03981481481481
2025-01-08 00:00:00+00:00,7.6043518518518525
2025-01-08 18:00:00+00:00,-7.921805555555552
2025-01-09 00:00:00+00:00,-6.288518518518518
2025-01-09 18:00:00+00:00,5.858333333333333
2025-01-10 00:00:00+00:00,3.2327777777777773
2025-01-10 18:00:00+00:00,4.317962962962965
2025-01-11 00:00:00+00:00,-2.5015740740740755
2025-01-11 18:00:00+00:00,-0.2031944444444443
2025-01-12 00:00:00+00:00,-0.3612037037037045
2025-01-12 18:00:00+00:00,1.672407407407407
2025-01-13 00:00:00+00:00,3.592731481481481
2025-01-13 18:00:00+00:00,-18.38842592592593
2025-01-14 00:00:00+00:00,7.066296296296295
2025-01-14 18:00:00+00:00,4.804027777777777
2025-01-15 00:00:00+00:00,5.237129629629631
2025-01-15 18:00:00+00:00,11.099166666666669
2025-01-16 00:00:00+00:00,12.985046296296296
2025-01-16 18:00:00+00:00,3.631111111111112
2025-01-17 00:00:00+00:00,-0.0130934343434355
2025-01-17 18:00:00+00:00,7.610416666666667
2025-01-18 00:00:00+00:00,5.292592592592593
2025-01-18 18:00:00+00:00,5.970879629629631
2025-01-19 00:00:00+00:00,8.523888888888889
2025-01-19 18:00:00+00:00,22.11708333333333
2025-01-20 00:00:00+00:00,30.1237962962963
2025-01-20 18:00:00+00:00,18.578935185185184
2025-01-21 00:00:00+00:00,16.05037037037037
2025-01-21 18:00:00+00:00,-40.00402777777777
2025-01-22 00:00:00+00:00,-48.91814814814814
2025-01-22 18:00:00+00:00,-7.711527777777776
2025-01-23 00:00:00+00:00,-8.035601851851851
2025-01-23 18:00:00+00:00,17.828194444444446
2025-01-24 00:00:00+00:00,17.405694444444446
2025-01-24 18:00:00+00:00,6.529629629629629
2025-01-25 00:00:00+00:00,11.039953703703702
2025-01-25 18:00:00+00:00,5.363935185185185
2025-01-26 00:00:00+00:00,1.7537037037037049
2025-01-26 18:00:00+00:00,-25.92972222222222
2025-01-27 00:00:00+00:00,1.519398148148148
2025-01-27 18:00:00+00:00,4.077546296296295
2025-01-28 00:00:00+00:00,-11.611342592592592
2025-01-28 18:00:00+00:00,8.583097643097643
2025-01-29 00:00:00+00:00,2.372962962962964
2025-01-29 18:00:00+00:00,-53.53875
2025-01-30 00:00:00+00:00,-39.18236111111112
2025-01-30 18:00:00+00:00,-14.648000000000003
2025-01-31 00:00:00+00:00,-0.4070833333333336
2025-01-31 18:00:00+00:00,6.425555555555555
2025-02-01 00:00:00+00:00,6.521898148148147
2025-02-01 18:00:00+00:00,3.3790740740740746
2025-02-02 00:00:00+00:00,-15.479398148148148
2025-02-02 18:00:00+00:00,-17.752638888888892
2025-02-03 00:00:00+00:00,-4.20800925925926
2025-02-03 18:00:00+00:00,0.6336574074074073
2025-02-04 00:00:00+00:00,4.265601851851852
2025-02-04 18:00:00+00:00,12.754074074074074
2025-02-05 00:00:00+00:00,7.472083333333334
2025-02-05 18:00:00+00:00,-16.148148148148152
2025-02-06 00:00:00+00:00,-61.30675925925926
2025-02-06 18:00:00+00:00,-2.59935185185185
2025-02-07 00:00:00+00:00,2.032407407407407
2025-02-07 18:00:00+00:00,10.983611111111111
2025-02-08 00:00:00+00:00,2.627453703703704
2025-02-08 18:00:00+00:00,4.527731481481482
2025-02-09 00:00:00+00:00,1.1745833333333329
2025-02-09 18:00:00+00:00,5.921157407407407
2025-02-10 00:00:00+00:00,5.3707870370370365
2025-02-10 18:00:00+00:00,0.9717129629629624
2025-02-11 00:00:00+00:00,4.733287037037036
2025-02-11 18:00:00+00:00,8.887222222222222
2025-02-12 00:00:00+00:00,-3.854953703703701
2025-02-12 18:00:00+00:00,5.120185185185185
2025-02-13 00:00:00+00:00,1.3973611111111115
2025-02-13 18:00:00+00:00,4.425416666666666
2025-02-14 00:00:00+00:00,-0.99601851851852
2025-02-14 18:00:00+00:00,-7.469861111111111
2025-02-15 00:00:00+00:00,-2.23060185185185
2025-02-15 18:00:00+00:00,-3.3235185185185183
2025-02-16 00:00:00+00:00,-0.8146759259259259
2025-02-16 18:00:00+00:00,8.65675925925926
2025-02-17 00:00:00+00:00,18.852592592592597
2025-02-17 18:00:00+00:00,29.880277777777778
2025-02-18 00:00:00+00:00,33.52458333333333
2025-02-18 18:00:00+00:00,24.72324074074074
