interval_start_utc,Z_MAINE,Z_NEMASSBOST,Z_NEWHAMPSHIRE,Z_RHODEISLAND,Z_SEMASS,Z_VERMONT,Z_WCMASS,Z_CONNECTICUT
2025-01-13 06:00:00+00:00,91.70833333333333,92.98333333333333,92.63499999999999,92.60166666666667,93.265,91.755,92.16833333333334,89.83
2025-01-13 12:00:00+00:00,101.70666666666666,102.22666666666667,102.375,101.00833333333333,102.24666666666667,100.49166666666667,100.72000000000001,97.72000000000001
2025-01-13 18:00:00+00:00,106.39333333333333,107.64,107.60833333333333,106.11833333333334,107.72833333333334,105.67,106.00333333333333,102.81333333333333
2025-01-14 00:00:00+00:00,95.40333333333332,96.77333333333333,96.44666666666666,95.68666666666667,96.83666666666666,95.20666666666666,95.53166666666668,92.95833333333333
2025-01-14 06:00:00+00:00,87.44,88.33333333333333,87.59333333333332,87.49833333333333,88.20333333333333,86.60666666666667,87.355,85.24666666666667
2025-01-14 12:00:00+00:00,95.86,98.17166666666667,96.99166666666667,96.68833333333333,97.89333333333333,95.97166666666668,96.515,94.25166666666667
2025-01-14 18:00:00+00:00,121.85166666666667,125.65166666666666,123.94166666666668,123.83,125.565,121.73166666666667,123.15833333333335,119.68666666666667
2025-01-15 00:00:00+00:00,113.05333333333334,116.97833333333334,115.665,116.09500000000001,117.245,114.29833333333333,115.50166666666667,112.76333333333334
2025-01-15 06:00:00+00:00,106.96499999999999,110.50833333333333,109.12666666666667,110.04,110.74333333333334,107.85666666666667,109.3,106.60166666666667
2025-01-15 12:00:00+00:00,115.73333333333333,120.65500000000002,119.14,119.64166666666667,120.93833333333333,117.67833333333333,119.03833333333334,116.75666666666666
2025-01-15 18:00:00+00:00,140.78,146.46666666666667,144.83,145.26166666666666,147.01500000000001,142.09,144.22333333333333,140.965
2025-01-16 00:00:00+00:00,143.85166666666666,149.25166666666667,147.45333333333335,148.54999999999998,149.80499999999998,145.10333333333332,147.17166666666665,143.63666666666666
2025-01-16 06:00:00+00:00,142.64833333333334,144.53333333333333,143.315,144.0533333333333,144.87333333333333,141.93166666666667,142.63666666666668,138.95000000000002
2025-01-16 12:00:00+00:00,148.565,149.405,148.98,148.155,149.77166666666668,148.4,147.66166666666666,143.90333333333334
2025-01-16 18:00:00+00:00,160.065,160.98666666666665,160.66333333333333,159.53166666666667,161.495,159.5,158.99333333333334,155.065
2025-01-17 00:00:00+00:00,146.73666666666665,148.14166666666668,148.56333333333333,147.095,148.37166666666667,146.095,146.09333333333333,142.32500000000002
2025-01-17 06:00:00+00:00,142.61333333333334,142.25166666666667,142.67666666666668,141.34166666666667,142.17999999999998,139.22833333333332,139.98666666666665,135.90166666666667
2025-01-17 12:00:00+00:00,158.77166666666668,159.40666666666667,160.27666666666667,157.05166666666665,158.89833333333334,158.03833333333333,156.72,152.75
2025-01-17 18:00:00+00:00,136.64000000000001,136.045,137.38166666666666,133.83166666666668,135.35333333333332,134.30499999999998,133.76999999999998,129.82
2025-01-18 00:00:00+00:00,132.88333333333333,132.14,133.40166666666667,130.475,131.12166666666667,130.09166666666667,129.98666666666668,125.71666666666665
2025-01-18 06:00:00+00:00,148.48666666666665,148.4,149.06833333333336,146.785,147.75666666666666,143.81833333333333,146.11666666666667,140.39833333333334
2025-01-18 12:00:00+00:00,173.54166666666666,175.26166666666666,176.30166666666665,172.275,174.56166666666664,173.69000000000003,172.8166666666667,168.32
2025-01-18 18:00:00+00:00,195.01333333333332,198.30666666666664,199.44000000000003,195.19500000000002,198.02666666666667,197.67,196.25,192.35833333333335
2025-01-19 00:00:00+00:00,132.37,135.79999999999998,135.91666666666666,135.39833333333334,136.03,133.56333333333333,134.56833333333333,132.38833333333335
2025-01-19 06:00:00+00:00,101.34666666666668,103.21833333333332,103.19166666666666,102.38,103.20833333333333,102.03666666666668,102.56833333333333,100.985
2025-01-19 12:00:00+00:00,157.12,160.21833333333333,160.70666666666668,157.71833333333333,159.70166666666668,157.95333333333335,158.34666666666666,154.95666666666668
2025-01-19 18:00:00+00:00,218.98166666666665,222.7733333333333,223.42499999999998,219.0533333333333,222.53833333333333,220.28833333333333,220.43833333333336,215.62166666666667
2025-01-20 00:00:00+00:00,177.63666666666666,182.86833333333334,182.44333333333336,181.115,183.15666666666667,180.62,181.165,177.76
2025-01-20 06:00:00+00:00,156.955,161.39166666666665,160.85999999999999,160.75,161.67666666666665,158.965,160.415,157.41
2025-01-20 12:00:00+00:00,192.525,209.57500000000002,210.06166666666664,207.74833333333333,208.95333333333335,209.11666666666667,208.42499999999998,204.4316666666667
2025-01-20 18:00:00+00:00,215.96333333333334,234.87333333333333,234.85666666666665,232.95833333333334,234.29833333333332,233.89333333333335,233.70166666666668,229.975
2025-01-21 00:00:00+00:00,203.6,213.635,213.19833333333335,212.51166666666666,213.54999999999998,213.54999999999998,213.125,210.48499999999999
2025-01-21 06:00:00+00:00,185.285,189.17999999999998,187.77666666666664,188.28333333333333,189.03666666666666,186.45833333333334,188.42499999999998,185.66166666666666
2025-01-21 12:00:00+00:00,222.10666666666668,224.42499999999998,223.95000000000002,220.655,223.11333333333334,220.24666666666667,222.45666666666668,218.53833333333333
2025-01-21 18:00:00+00:00,248.07000000000002,250.82166666666663,250.98666666666668,245.535,248.07000000000002,247.37166666666667,248.19500000000002,243.81000000000003
2025-01-22 00:00:00+00:00,222.66833333333332,226.98833333333334,226.29833333333332,223.99666666666667,225.36,224.5666666666667,225.45333333333335,222.0533333333333
2025-01-22 06:00:00+00:00,188.905,193.595,192.0233333333333,192.17499999999998,193.4416666666667,191.18500000000003,193.10333333333335,190.28666666666666
2025-01-22 12:00:00+00:00,207.01833333333335,213.29,211.60999999999999,210.87166666666667,213.1916666666667,211.905,212.81333333333336,210.48166666666665
2025-01-22 18:00:00+00:00,193.06333333333336,199.04,197.70333333333335,196.515,199.115,197.03666666666666,197.83166666666668,193.905
2025-01-23 00:00:00+00:00,194.22333333333333,201.34,199.29833333333332,200.45166666666668,201.83166666666668,199.1783333333333,200.75833333333333,197.72666666666666
2025-01-23 06:00:00+00:00,170.57333333333335,175.22,173.025,175.785,176.00666666666666,171.32833333333335,174.455,170.33166666666668
2025-01-23 12:00:00+00:00,188.13833333333332,193.49833333333333,191.82500000000002,192.41166666666666,194.21666666666667,190.34,192.585,188.19833333333335
2025-01-23 18:00:00+00:00,167.64333333333335,173.18499999999997,171.84833333333336,172.15166666666667,173.71166666666667,170.70833333333334,172.33,168.70000000000002
2025-01-24 00:00:00+00:00,153.57666666666668,159.615,157.75666666666666,159.81833333333333,160.39,157.50833333333333,159.105,156.005
2025-01-24 06:00:00+00:00,161.90166666666667,167.36833333333334,165.065,167.49333333333334,167.76666666666668,163.38666666666666,166.275,162.36
2025-01-24 12:00:00+00:00,156.32666666666668,162.52833333333334,160.62166666666667,162.0666666666667,163.23333333333332,160.31,161.91166666666666,158.28666666666666
2025-01-24 18:00:00+00:00,144.81333333333333,150.59833333333333,149.0583333333333,150.04833333333332,151.255,148.305,149.855,147.105
2025-01-25 00:00:00+00:00,151.17166666666665,158.34666666666666,156.18666666666667,158.375,159.04666666666665,156.08,157.58166666666668,154.57333333333335
2025-01-25 06:00:00+00:00,153.19500000000002,159.43333333333334,157.38,160.02333333333334,160.10333333333332,157.09333333333333,158.755,155.34
2025-01-25 12:00:00+00:00,166.58833333333334,171.61833333333334,171.09,170.42166666666665,171.62,170.05166666666665,170.65666666666667,166.935
2025-01-25 18:00:00+00:00,162.51833333333335,166.01333333333332,167.02166666666668,164.205,165.80833333333334,164.83333333333334,164.73000000000002,160.50333333333333
2025-01-26 00:00:00+00:00,142.385,145.855,146.20833333333334,144.925,145.77833333333334,144.39166666666668,144.60833333333332,140.83666666666667
2025-01-26 06:00:00+00:00,112.55,114.68666666666667,114.43166666666667,114.09166666666668,114.83166666666666,112.36166666666666,113.08833333333332,109.745
2025-01-26 12:00:00+00:00,114.70666666666666,116.62666666666667,116.70333333333333,114.97833333333334,116.46833333333332,114.46499999999999,115.04333333333334,111.65333333333335
2025-01-26 18:00:00+00:00,132.59666666666666,136.42666666666665,136.31,134.47166666666666,136.43833333333333,134.03166666666667,134.735,130.86333333333332
2025-01-27 00:00:00+00:00,120.895,125.55666666666667,125.17,124.37333333333333,125.64333333333333,123.78500000000001,124.06,120.50999999999999
2025-01-27 06:00:00+00:00,125.79333333333334,128.51833333333335,128.39333333333335,127.64666666666666,128.535,125.99333333333334,126.66000000000001,122.75
2025-01-27 12:00:00+00:00,131.96166666666667,134.22666666666666,134.77333333333334,132.41333333333333,134.08166666666668,131.52,132.265,128.74333333333334
2025-01-27 18:00:00+00:00,130.295,134.96166666666667,134.92333333333332,133.16666666666666,135.225,131.72833333333332,133.1,129.65833333333333
2025-01-28 00:00:00+00:00,125.74333333333334,131.61499999999998,131.23166666666665,130.37833333333333,131.97166666666666,129.23333333333332,129.93666666666667,126.52833333333335
2025-01-28 06:00:00+00:00,98.18666666666667,102.69833333333334,102.295,102.455,102.96833333333332,101.93833333333333,102.13166666666666,99.925
2025-01-28 12:00:00+00:00,131.77,137.91,137.56333333333333,136.39333333333335,137.83,134.81666666666666,136.50333333333333,133.62833333333333
2025-01-28 18:00:00+00:00,151.07833333333335,159.49333333333334,158.84166666666667,157.91833333333332,159.955,156.895,158.22166666666666,155.15166666666667
2025-01-29 00:00:00+00:00,160.12166666666667,167.37666666666667,167.08333333333334,166.11333333333332,167.81666666666666,165.42333333333332,165.78833333333333,161.31833333333333
2025-01-29 06:00:00+00:00,154.1,154.55166666666665,155.44833333333335,152.56,153.94333333333333,150.98833333333334,151.97166666666666,145.845
2025-01-29 12:00:00+00:00,172.95000000000002,173.97833333333332,175.01999999999998,170.54333333333332,173.12833333333333,170.15833333333333,170.75666666666666,164.60333333333332
2025-01-29 18:00:00+00:00,167.80499999999998,170.01833333333335,170.8516666666667,167.18666666666667,169.68666666666667,166.47333333333333,167.24166666666667,161.54
2025-01-30 00:00:00+00:00,135.98166666666665,141.73,141.25166666666667,140.58333333333334,142.315,138.53,139.93,135.79166666666666
2025-01-30 06:00:00+00:00,145.51666666666668,150.16166666666666,149.475,149.75333333333333,150.67333333333332,146.63166666666666,148.78,144.11333333333334
2025-01-30 12:00:00+00:00,145.48333333333332,150.47833333333332,150.12166666666667,148.15166666666667,150.22833333333332,144.97333333333333,147.91666666666666,142.635
2025-01-30 18:00:00+00:00,149.79833333333332,155.34333333333333,155.63,153.19500000000002,155.40666666666667,151.93333333333334,153.03,147.09833333333333
2025-01-31 00:00:00+00:00,146.40166666666667,150.97666666666666,151.26333333333335,149.54666666666665,151.26333333333332,148.50166666666667,148.85999999999999,143.625
2025-01-31 06:00:00+00:00,117.28666666666668,118.79,119.19,117.78833333333334,118.88,116.59833333333334,117.31166666666667,113.11333333333334
2025-01-31 12:00:00+00:00,131.57666666666668,133.49833333333333,134.66,130.86333333333334,133.32000000000002,132.35,131.71,126.93333333333334
2025-01-31 18:00:00+00:00,129.9283333333333,131.09333333333333,132.44,128.5066666666667,130.89000000000001,129.69000000000003,129.29166666666666,124.735
2025-02-01 00:00:00+00:00,96.21833333333335,97.27666666666666,97.64666666666666,95.92999999999999,97.13833333333334,95.75,96.00333333333333,92.83833333333332
2025-02-01 06:00:00+00:00,87.98333333333333,88.485,88.34833333333334,87.77,88.36500000000001,86.31666666666666,87.25999999999999,84.01666666666667
2025-02-01 12:00:00+00:00,98.64166666666667,100.86166666666666,100.32666666666667,99.89333333333333,100.695,97.17166666666667,99.06333333333333,95.92
2025-02-01 18:00:00+00:00,120.70833333333333,125.02833333333332,124.14333333333333,123.18333333333334,124.90166666666669,121.56166666666667,122.77333333333335,118.79666666666667
2025-02-02 00:00:00+00:00,146.24,151.61166666666668,150.39333333333332,150.14833333333334,151.785,146.905,149.22833333333332,144.27
2025-02-02 06:00:00+00:00,135.66833333333332,138.88666666666666,138.13,138.23666666666665,139.20000000000002,136.135,137.35999999999999,133.04999999999998
2025-02-02 12:00:00+00:00,135.83333333333334,137.27666666666667,137.44333333333333,135.60333333333332,137.43666666666667,134.48833333333334,135.44333333333336,131.13833333333335
2025-02-02 18:00:00+00:00,163.62,164.60833333333332,164.70833333333334,161.64666666666668,164.585,158.48499999999999,162.38166666666666,149.21833333333333
2025-02-03 00:00:00+00:00,132.24333333333334,134.45333333333335,134.38,132.85,134.47333333333333,129.84833333333333,132.46333333333334,126.14999999999999
2025-02-03 06:00:00+00:00,110.60166666666667,112.49000000000001,112.74333333333334,111.40666666666668,112.31833333333333,109.765,110.91333333333334,107.145
2025-02-03 12:00:00+00:00,120.90166666666666,123.09500000000001,123.3,120.63,122.66833333333334,119.75999999999999,121.35000000000001,117.52166666666666
2025-02-03 18:00:00+00:00,109.91666666666667,112.73833333333333,112.67333333333333,110.55,112.44833333333334,109.88,111.12833333333333,107.97666666666665
2025-02-04 00:00:00+00:00,91.96499999999999,95.14333333333333,94.89,94.00833333333333,95.11166666666666,93.48666666666668,94.005,91.48
2025-02-04 06:00:00+00:00,97.78166666666668,99.17,99.32666666666667,98.12166666666667,98.83666666666666,97.24333333333334,97.79833333333333,94.16333333333334
2025-02-04 12:00:00+00:00,105.78166666666668,108.42333333333333,108.03500000000001,106.78500000000001,108.14333333333333,105.325,106.665,103.65500000000002
2025-02-04 18:00:00+00:00,123.675,128.10999999999999,127.40666666666668,126.02833333333332,127.86166666666666,122.98,125.815,121.95333333333333
2025-02-05 00:00:00+00:00,135.25166666666667,140.86666666666667,140.195,139.22833333333332,140.83666666666667,136.19833333333332,138.52333333333334,133.72833333333332
2025-02-05 06:00:00+00:00,145.98333333333332,150.83666666666667,150.24,149.57,150.87833333333333,146.0666666666667,148.625,143.15166666666667
2025-02-05 12:00:00+00:00,162.37,168.29333333333332,167.03833333333333,165.90166666666667,168.11666666666667,161.315,165.41333333333333,160.535
2025-02-05 18:00:00+00:00,158.31166666666667,162.545,162.16666666666666,160.3216666666667,162.21333333333334,157.42,159.89000000000001,154.88333333333333
2025-02-06 00:00:00+00:00,165.41,169.12333333333333,169.17666666666668,167.75333333333333,168.94833333333335,165.75,166.87,161.13833333333335
2025-02-06 06:00:00+00:00,151.635,151.55333333333334,152.42666666666668,150.12166666666667,150.73166666666665,148.48666666666665,149.36666666666667,143.81333333333333
2025-02-06 12:00:00+00:00,166.64166666666668,168.18666666666667,169.67,165.92333333333332,167.55333333333334,164.805,165.78333333333333,159.705
2025-02-06 18:00:00+00:00,145.36333333333332,149.555,150.23166666666665,148.0533333333333,149.33,145.96666666666667,148.045,143.36166666666665
2025-02-07 00:00:00+00:00,111.98333333333333,115.54833333333333,115.15833333333335,114.59666666666665,115.53833333333334,111.64833333333333,114.125,110.84500000000001
2025-02-07 06:00:00+00:00,103.85000000000001,105.92,105.94833333333334,105.16833333333334,105.835,102.21833333333335,104.58999999999999,101.52833333333332
2025-02-07 12:00:00+00:00,111.53666666666668,116.60333333333334,116.42999999999999,114.94,116.28166666666668,112.48666666666666,115.255,112.50333333333333
2025-02-07 18:00:00+00:00,120.54333333333334,127.235,126.90833333333335,125.46333333333332,127.11833333333334,122.36,125.54,122.10166666666667
2025-02-08 00:00:00+00:00,121.13666666666667,128.11833333333334,127.55166666666666,127.14,128.48666666666668,124.56333333333333,126.55833333333334,122.87666666666667
2025-02-08 06:00:00+00:00,131.59666666666666,136.48499999999999,136.93666666666667,135.47666666666666,136.12666666666667,132.46333333333334,135.12166666666667,131.10666666666665
2025-02-08 12:00:00+00:00,137.51833333333335,140.83833333333334,141.57666666666668,138.50166666666667,140.01,137.48166666666665,138.76000000000002,134.86666666666667
2025-02-08 18:00:00+00:00,157.88,160.43333333333334,161.69,158.23499999999999,160.03666666666666,158.30166666666665,158.75666666666666,154.50833333333333
2025-02-09 00:00:00+00:00,153.82000000000002,154.135,155.56166666666667,152.28833333333333,153.69833333333335,152.59,152.26666666666668,147.73833333333334
2025-02-09 06:00:00+00:00,133.87833333333333,132.89166666666665,133.82500000000002,131.50833333333333,132.10166666666666,130.71166666666667,130.97,126.45
2025-02-09 12:00:00+00:00,165.62166666666667,162.85999999999999,164.83333333333334,159.69833333333332,161.10833333333332,160.08,160.17666666666665,154.57500000000002
2025-02-09 18:00:00+00:00,173.68833333333336,172.17333333333332,173.905,169.66166666666666,171.125,168.95166666666668,169.75333333333333,164.29166666666666
2025-02-10 00:00:00+00:00,150.83666666666667,151.98333333333332,152.99166666666667,150.50333333333333,151.29666666666665,150.36833333333334,150.44333333333336,146.55666666666667
2025-02-10 06:00:00+00:00,150.025,150.06833333333336,150.86833333333334,149.22,149.4,146.19333333333333,148.135,143.78333333333333
2025-02-10 12:00:00+00:00,162.55166666666665,165.21166666666667,165.46666666666667,164.26666666666665,164.47,158.73499999999999,162.68333333333334,158.07666666666668
2025-02-10 18:00:00+00:00,156.55833333333334,161.51166666666666,161.705,160.54333333333332,161.35166666666666,156.19,159.94333333333336,156.45166666666668
2025-02-11 00:00:00+00:00,162.67,167.38500000000002,167.82500000000002,166.42999999999998,167.24333333333334,164.02666666666667,165.82833333333335,161.66
2025-02-11 06:00:00+00:00,171.29333333333332,172.77833333333334,173.81166666666664,172.1966666666667,172.3166666666667,169.32500000000002,170.82833333333335,165.72833333333332
2025-02-11 12:00:00+00:00,172.10166666666666,175.53333333333333,176.6916666666667,173.71833333333333,175.13833333333332,172.0716666666667,173.72,169.205
2025-02-11 18:00:00+00:00,155.55833333333334,162.04999999999998,162.28333333333333,161.02,162.20333333333335,161.02666666666667,160.79666666666665,156.71
2025-02-12 00:00:00+00:00,142.53333333333333,148.11,147.81666666666666,147.29,148.19166666666666,146.93833333333333,146.33833333333334,142.09
2025-02-12 06:00:00+00:00,145.79166666666666,146.00666666666666,145.955,144.6916666666667,145.09333333333333,142.75166666666667,143.77833333333334,138.465
2025-02-12 12:00:00+00:00,183.975,184.81000000000003,185.08666666666667,182.30166666666665,184.13333333333333,181.26833333333332,182.64666666666668,175.38166666666666
2025-02-12 18:00:00+00:00,167.67,168.95000000000002,169.025,166.87166666666667,168.39666666666668,165.73666666666668,166.51833333333332,160.63
2025-02-13 00:00:00+00:00,148.77833333333334,150.07,149.27833333333334,148.65333333333334,149.88333333333333,146.10833333333335,147.8033333333333,143.08
2025-02-13 06:00:00+00:00,139.81,141.335,140.45166666666668,140.74333333333334,141.385,136.09666666666666,140.01166666666666,135.92499999999998
2025-02-13 12:00:00+00:00,165.375,170.47333333333333,169.69166666666666,168.94,170.88833333333332,166.62,169.73333333333332,165.91166666666666
2025-02-13 18:00:00+00:00,137.355,142.44,141.72833333333332,140.57833333333335,142.35666666666665,138.66166666666666,141.13833333333335,137.61833333333334
2025-02-14 00:00:00+00:00,120.60333333333334,124.72166666666668,123.36166666666666,124.17333333333333,124.91000000000001,120.38666666666666,123.35000000000001,119.96999999999998
2025-02-14 06:00:00+00:00,118.93166666666667,123.63666666666667,122.37833333333333,122.97333333333334,123.70833333333333,120.0,122.01333333333332,117.61833333333334
2025-02-14 12:00:00+00:00,127.005,135.88333333333333,134.78833333333333,133.84666666666666,135.41333333333333,129.805,132.96166666666667,127.79833333333333
2025-02-14 18:00:00+00:00,129.97333333333333,146.645,144.835,147.33,146.98166666666665,138.285,142.29,134.92166666666665
2025-02-15 00:00:00+00:00,139.06,148.3083333333333,146.43333333333334,148.365,148.65166666666667,142.63166666666666,145.25166666666667,138.91833333333332
2025-02-15 06:00:00+00:00,138.92666666666665,144.145,142.845,143.77166666666668,144.35,141.33333333333334,142.635,138.20666666666668
2025-02-15 12:00:00+00:00,150.55333333333334,156.44500000000002,155.65666666666667,155.38333333333333,156.31833333333333,155.68333333333334,155.13666666666668,151.42333333333332
2025-02-15 18:00:00+00:00,188.26833333333335,195.11833333333334,193.975,194.39666666666668,195.4416666666667,195.15,194.06166666666664,190.235
2025-02-16 00:00:00+00:00,161.78666666666666,165.82500000000002,164.94833333333335,165.24333333333334,165.98833333333332,164.89000000000001,164.64666666666668,160.91666666666666
2025-02-16 06:00:00+00:00,125.03000000000002,127.64666666666666,126.90333333333332,127.49166666666667,127.84833333333334,124.97000000000001,126.21999999999998,123.14999999999999
2025-02-16 12:00:00+00:00,151.32666666666668,154.00166666666667,154.07666666666668,152.82833333333335,154.44166666666666,153.0533333333333,152.68833333333333,148.66666666666666
2025-02-16 18:00:00+00:00,168.49166666666667,174.42999999999998,173.9466666666667,173.6483333333333,175.43666666666664,173.29999999999998,173.37666666666667,168.72333333333333
2025-02-17 00:00:00+00:00,129.91833333333332,134.6,134.16833333333332,133.89833333333334,134.88833333333332,132.71666666666667,133.34333333333333,129.85833333333332
2025-02-17 06:00:00+00:00,132.73999999999998,137.26333333333335,136.52,136.98833333333332,137.625,135.02666666666667,136.27333333333334,132.17499999999998
2025-02-17 12:00:00+00:00,157.47833333333332,163.60833333333332,163.35833333333332,162.56833333333336,163.68,161.29,162.59833333333333,158.72666666666666
2025-02-17 18:00:00+00:00,171.68166666666664,178.53,177.95833333333334,177.87333333333333,179.13166666666666,176.5666666666667,177.73666666666668,174.01999999999998
