interval_start_utc,ILLINOIS.HUB,INDIANA.HUB,MICHIGAN.HUB
2025-01-01 18:00:00+00:00,32.442499999999995,34.7575,34.515
2025-01-02 00:00:00+00:00,34.055,35.483333333333334,35.375
2025-01-02 06:00:00+00:00,30.099999999999998,31.30333333333333,30.626666666666665
2025-01-02 12:00:00+00:00,41.586666666666666,43.291666666666664,42.26166666666666
2025-01-02 18:00:00+00:00,31.554999999999996,33.461666666666666,33.516666666666666
2025-01-03 00:00:00+00:00,29.32166666666667,31.526666666666667,31.315
2025-01-03 06:00:00+00:00,24.80666666666667,27.823333333333334,28.423333333333336
2025-01-03 12:00:00+00:00,32.406666666666666,34.98166666666666,34.410000000000004
2025-01-03 18:00:00+00:00,31.613333333333333,33.946666666666665,33.291666666666664
2025-01-04 00:00:00+00:00,32.733333333333334,34.55833333333333,34.18
2025-01-04 06:00:00+00:00,31.593333333333334,33.74666666666667,32.47833333333333
2025-01-04 12:00:00+00:00,38.355,39.9,38.67
2025-01-04 18:00:00+00:00,37.550000000000004,39.178333333333335,38.35666666666666
2025-01-05 00:00:00+00:00,34.915,36.71,36.526666666666664
2025-01-05 06:00:00+00:00,28.515,30.290000000000003,30.285
2025-01-05 12:00:00+00:00,29.973333333333333,32.163333333333334,31.938333333333333
2025-01-05 18:00:00+00:00,33.555,37.79666666666667,38.51833333333333
2025-01-06 00:00:00+00:00,30.076666666666668,34.79666666666667,36.175000000000004
2025-01-06 06:00:00+00:00,27.35166666666667,32.28666666666667,33.245
2025-01-06 12:00:00+00:00,45.556666666666665,48.47333333333333,47.945
2025-01-06 18:00:00+00:00,46.96333333333333,49.40833333333333,47.79666666666666
2025-01-07 00:00:00+00:00,49.22833333333333,51.11333333333334,47.51666666666667
2025-01-07 06:00:00+00:00,39.57833333333333,42.223333333333336,37.10166666666667
2025-01-07 12:00:00+00:00,58.18833333333333,60.77333333333333,52.461666666666666
2025-01-07 18:00:00+00:00,44.538333333333334,46.29666666666666,44.97833333333333
2025-01-08 00:00:00+00:00,42.391666666666666,45.129999999999995,42.61333333333334
2025-01-08 06:00:00+00:00,37.92666666666667,39.93833333333333,38.913333333333334
2025-01-08 12:00:00+00:00,47.66833333333333,50.24333333333333,48.415
2025-01-08 18:00:00+00:00,38.855,41.69166666666667,40.44
2025-01-09 00:00:00+00:00,43.99,47.04,44.99666666666667
2025-01-09 06:00:00+00:00,39.723333333333336,44.9,43.62
2025-01-09 12:00:00+00:00,45.56333333333333,50.129999999999995,49.17666666666667
2025-01-09 18:00:00+00:00,36.86666666666667,41.086666666666666,41.016666666666666
2025-01-10 00:00:00+00:00,32.58833333333333,37.86666666666667,37.57666666666667
2025-01-10 06:00:00+00:00,31.55,35.03666666666667,32.07666666666667
2025-01-10 12:00:00+00:00,41.44833333333333,43.574999999999996,42.145
2025-01-10 18:00:00+00:00,38.70666666666667,40.778333333333336,39.07666666666667
2025-01-11 00:00:00+00:00,35.96,37.333333333333336,36.01166666666666
2025-01-11 06:00:00+00:00,31.006666666666664,32.528333333333336,31.78333333333333
2025-01-11 12:00:00+00:00,33.49666666666667,35.68,34.33
2025-01-11 18:00:00+00:00,32.48,34.56,33.82
2025-01-12 00:00:00+00:00,32.27,35.39833333333333,35.0
2025-01-12 06:00:00+00:00,28.308333333333334,33.233333333333334,33.66166666666667
2025-01-12 12:00:00+00:00,26.626666666666665,30.796666666666667,30.83666666666667
2025-01-12 18:00:00+00:00,26.963333333333335,30.756666666666664,31.68166666666667
2025-01-13 00:00:00+00:00,27.41333333333333,30.584999999999997,31.338333333333335
2025-01-13 06:00:00+00:00,26.286666666666665,29.221666666666664,27.103333333333335
2025-01-13 12:00:00+00:00,38.516666666666666,41.77833333333333,34.11666666666667
2025-01-13 18:00:00+00:00,41.025,44.053333333333335,37.25666666666667
2025-01-14 00:00:00+00:00,47.44833333333333,50.915,39.56666666666666
2025-01-14 06:00:00+00:00,33.94166666666667,36.86166666666667,36.28666666666667
2025-01-14 12:00:00+00:00,50.73500000000001,54.78666666666667,48.15166666666667
2025-01-14 18:00:00+00:00,59.821666666666665,62.29666666666666,52.35
2025-01-15 00:00:00+00:00,71.96666666666667,74.34166666666667,52.97833333333333
2025-01-15 06:00:00+00:00,55.18666666666667,58.169999999999995,50.36666666666667
2025-01-15 12:00:00+00:00,60.67166666666666,64.155,63.201666666666675
2025-01-15 18:00:00+00:00,41.538333333333334,48.050000000000004,47.383333333333326
2025-01-16 00:00:00+00:00,39.196666666666665,46.56833333333333,46.589999999999996
2025-01-16 06:00:00+00:00,28.695000000000004,38.20333333333333,39.685
2025-01-16 12:00:00+00:00,39.848333333333336,47.419999999999995,48.15833333333333
2025-01-16 18:00:00+00:00,41.82333333333333,44.550000000000004,44.285
2025-01-17 00:00:00+00:00,39.265,43.13833333333333,42.65833333333333
2025-01-17 06:00:00+00:00,29.845,39.68333333333333,41.574999999999996
2025-01-17 12:00:00+00:00,28.756666666666664,38.51166666666666,40.47
2025-01-17 18:00:00+00:00,27.52,34.13,34.696666666666665
2025-01-18 00:00:00+00:00,26.868333333333336,32.660000000000004,33.29666666666667
2025-01-18 06:00:00+00:00,24.483333333333334,32.71,34.04666666666667
2025-01-18 12:00:00+00:00,25.444999999999997,34.14333333333334,35.885
2025-01-18 18:00:00+00:00,33.223333333333336,39.91166666666666,41.46
2025-01-19 00:00:00+00:00,40.905,50.23666666666667,52.044999999999995
